00795799TROSGNISTAN MISSION              IS TD01N150210           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15313750000000020000
40                  12773750000000020000
40                  11506710000000120000
40                  12937780000000050000
40                  17576730000000040000
40                  13464770000000020000
40                  13145740000000050000
40                  14224760000000020000
40                  15628750000000020000
40                  18750790000000020000
40                  10871700000000030000
40                  19525710000000060000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
