00795799TROSGNISTAN MISSION              IS TD01N150323           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11358700000000010000
40                  14055700000000010000
40                  16379740000000030000
40                  10072770000000020000
40                  12953770000000060000
40                  10264750000000065000
40                  14549740000000040000
40                  13577710000000040000
40                  11540790000000010000
40                  15313750000000020000
40                  14042760000000020000
40                  16363720000000020000
40                  18256780000000020000
40                  13500730000000020000
40                  14173770000000060000
40                  17134780000000010000
40                  12501740000000020000
40                  15299730000000020000
40                  17525750000000020000
40                  14409730000000020000
40                  10142730000000005000
40                  15138780000000045000
40                  13580760000000040000
40                  15001720000000020000
40                  11694730000000030000
40                  13650710000000100000
40                  10163770000000020000
40                  15536760000000020000
40                  15040750000000040000
40                  11625770000000020000
40                  12192780000000020000
40                  10250710000000020000
40                  10250710000000020000
40                  11425790000000150000
40                  10364740000000050000
40                  12149720000000050000
40                  12422700000000020000
40                  13920750000000005000
40                  12346730000000020000
40                  10446760000000020000
40                  11727740000000120000
40                  18111730000000020000
40                  13761770000000010000
40                  13761770000000010000
40                  13761770000000010000
40                  18162710000000040000
40                  18162710000000040000
40                  11728730000000020000
40                  12418760000000020000
40                  16768730000000010000
40                  14303700000000020000
40                  10528770000000040000
40                  10293700000000020000
40                  11152780000000090000
40                  11090730000000020000
40                  17279730000000020000
40                  12255720000000020000
40                  12255720000000020000
40                  10884750000000040000
40                  14502790000000060000
40                  13917700000000020000
40                  15343790000000020000
40                  11376780000000050000
40                  12502730000000120000
40                  11496730000000020000
40                  13985770000000020000
40                  14564740000000050000
40                  12907740000000012500
40                  14290750000000040000
40                  11720710000000020000
40                  15266720000000005000
40                  16774750000000035000
40                  18717710000000020000
40                  11236780000000020000
40                  17688780000000020000
40                  14602780000000020000
40                  14602780000000020000
40                  14602780000000020000
40                  15401780000000020000
40                  15279770000000020000
40                  14736770000000020000
40                  13283760000000020000
40                  10871700000000030000
40                  12188740000000040000
40                  11624780000000075000
40                  17207700000000020000
40                  18522760000000020000
40                  17149710000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
