00795799TROSGNISTAN MISSION              IS TD01N140922                    
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11657780000000040000
40                  13046740000000020000
40                  18837760000000020000
40                  11094790000000040000
40                  11340710000000020000
40                  16247740000000020000
40                  14618700000000020000
40                  13314790000000020000
40                  11382700000000020000
40                  11382700000000020000
40                  12657760000000020000
40                  16766750000000020000
40                  16090720000000015000
40                  14971710000000020000
40                  12568740000000020000
40                  17545710000000060000
40                  12557770000000020000
40                  13577710000000040000
40                  18024790000000020000
40                  14346790000000080000
40                  10100730000000020000
40                  14477700000000010000
40                  15017740000000020000
40                  14364760000000020000
40                  18112720000000090000
40                  13377730000000020000
40                  11198740000000010000
40                  10220780000000020000
40                  12477740000000080000
40                  17328740000000050000
40                  12773750000000020000
40                  14577790000000020000
40                  18969760000000020000
40                  18678780000000040000
40                  13739760000000020000
40                  13252730000000040000
40                  10163770000000020000
40                  10353770000000040000
40                  18658720000000030000
40                  18111730000000020000
40                  13917700000000020000
40                  10803730000000020000
40                  17652700000000015000
40                  13711780000000020000
40                  12466770000000005000
40                  11303760000000010000
40                  12087760000000020000
40                  13897740000000015000
40                  12859720000000040000
40                  14672730000000010000
40                  12492750000000020000
40                  18064700000000040000
40                  14062710000000020000
40                  15574790000000080000
40                  11735740000000040000
40                  14502790000000060000
40                  10990760000000030000
40                  13792700000000030000
40                  13792700000000030000
40                  16768730000000010000
40                  15205760000000030000
40                  10667780000000005000
40                  15296760000000025000
40                  14736770000000020000
40                  14897720000000032500
40                  13809710000000020000
40                  13328730000000020000
40                  12592740000000035000
40                  12592740000000035000
40                  12592740000000035000
40                  15401780000000020000
40                  11892730000000042500
40                  10233730000000040000
40                  12428740000000035000
40                  12428740000000035000
40                  12428740000000035000
40                  13145740000000050000
40                  18419720000000020000
40                  10096790000000040000
40                  14820740000000025000
40                  19694760000000040000
40                  11763790000000025000
40                  12572780000000020000
40                  10002720000000035000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
