00795799TROSGNISTAN MISSION              IS TD01N150127            
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14056790000000060000
40                  10789710000000020000
40                  10611750000000060000
40                  10325720000000020000
40                  14070710000000040000
40                  10409710000000020000
40                  11191710000000050000
40                  16753700000000020000
40                  17427740000000020000
40                  13314790000000020000
40                  11382700000000020000
40                  18399760000000020000
40                  17213720000000110000
40                  12953770000000060000
40                  12009710000000090000
40                  13385730000000020000
40                  18378710000000020000
40                  10656710000000020000
40                  18645780000000060000
40                  16233700000000020000
40                  19567700000000005000
40                  10539740000000040000
40                  18731730000000020000
40                  18802770000000020000
40                  11824760000000140000
40                  14406760000000020000
40                  10616700000000020000
40                  12319760000000015000
40                  12690750000000020000
40                  14346790000000080000
40                  15313750000000020000
40                  10081760000000110000
40                  18966790000000040000
40                  13025790000000080000
40                  13678790000000010000
40                  13994760000000040000
40                  12439710000000025000
40                  17053750000000020000
40                  11986700000000030000
40                  18036750000000040000
40                  14377710000000020000
40                  12162740000000020000
40                  17022730000000020000
40                  17531770000000005000
40                  13254710000000020000
40                  11543760000000040000
40                  10044720000000020000
40                  16954770000000009000
40                  11311760000000020000
40                  12733740000000020000
40                  17592730000000020000
40                  13430780000000060000
40                  13592720000000045000
40                  11526770000000040000
40                  13011750000000010000
40                  13271700000000020000
40                  12846780000000020000
40                  16921770000000020000
40                  13762760000000020000
40                  18612770000000020000
40                  11647710000000020000
40                  19791780000000020000
40                  13278730000000020000
40                  13818700000000030000
40                  13239710000000060000
40                  10379770000000020000
40                  17479710000000040000
40                  13428720000000020000
40                  15586750000000020000
40                  11486750000000020000
40                  19777760000000020000
40                  15410770000000020000
40                  13208780000000027500
40                  11029790000000025000
40                  10631710000000020000
40                  18825700000000010000
40                  14034760000000020000
40                  10071780000000020000
40                  11715780000000020000
40                  11714790000000020000
40                  11210780000000015000
40                  13938750000000020000
40                  14711760000000060000
40                  15315730000000020000
40                  11777730000000020000
40                  13147720000000020000
40                  11925740000000020000
40                  18408750000000020000
40                  14923700000000020000
40                  18705750000000020000
40                  11921780000000020000
40                  10017750000000020000
40                  18439780000000020000
40                  18561780000000090000
40                  12892710000000020000
40                  17711790000000020000
40                  10722710000000060000
40                  13321700000000020000
40                  15133730000000020000
40                  10627770000000030000
40                  14791790000000040000
40                  10270770000000020000
40                  15261770000000130000
40                  15262760000000060000
40                  13384740000000020000
40                  14286710000000020000
40                  14751770000000020000
40                  10163770000000020000
40                  14778760000000060000
40                  10078710000000020000
40                  13621770000000060000
40                  14339780000000020000
40                  15553740000000020000
40                  14027750000000032000
40                  12511720000000120000
40                  15020790000000020000
40                  15020790000000020000
40                  10253780000000020000
40                  14413770000000065000
40                  15321750000000060000
40                  13168760000000060000
40                  10110710000000020000
40                  11496730000000020000
40                  12223710000000045000
40                  12222720000000020000
40                  12802700000000020000
40                  11197750000000020000
40                  11197750000000020000
40                  14645770000000040000
40                  14473740000000020000
40                  14403790000000020000
40                  11098750000000020000
40                  17355700000000010000
40                  16170750000000020000
40                  11677740000000010000
40                  11724770000000020000
40                  10524710000000020000
40                  14769770000000020000
40                  14442720000000020000
40                  11747700000000020000
40                  11200700000000070000
40                  11317700000000315000
40                  15270760000000010000
40                  12871760000000030000
40                  15861710000000010000
40                  10990760000000030000
40                  19642790000000020000
40                  18462780000000020000
40                  10997790000000060000
40                  11153770000000180000
40                  18669790000000040000
40                  14345700000000005000
40                  19625700000000050000
40                  10298750000000020000
40                  11739700000000020000
40                  17559740000000020000
40                  13875700000000005000
40                  14213790000000015000
40                  15343790000000020000
40                  17291770000000010000
40                  14502790000000060000
40                  16460740000000025000
40                  12770780000000020000
40                  14680730000000020000
40                  13142770000000010000
40                  19583700000000020000
40                  15204770000000040000
40                  18334740000000040000
40                  12434760000000020000
40                  16819720000000010000
40                  15224730000000020000
40                  12891720000000020000
40                  12891720000000020000
40                  12891720000000020000
40                  10454750000000020000
40                  13312710000000020000
40                  15361760000000005000
40                  12193770000000020000
40                  13908710000000020000
40                  17212730000000070000
40                  13298790000000010000
40                  14062710000000020000
40                  10732790000000020000
40                  11944710000000020000
40                  10297760000000120000
40                  12913760000000020000
40                  18894760000000020000
40                  10141740000000020000
40                  10141740000000020000
40                  14147700000000020000
40                  15296760000000025000
40                  12050790000000020000
40                  15025740000000020000
40                  13851780000000020000
40                  16823760000000020000
40                  17058700000000020000
40                  16580790000000080000
40                  16799760000000002500
40                  12407790000000020000
40                  14398760000000040000
40                  10592780000000010000
40                  17480780000000020000
40                  15971780000000040000
40                  10508710000000060000
40                  10423730000000150000
40                  12590760000000015000
40                  12371710000000040000
40                  13844780000000020000
40                  18397780000000020000
40                  10719760000000020000
40                  10568780000000020000
40                  16812790000000020000
40                  15331730000000030000
40                  15332720000000020000
40                  13071720000000020000
40                  12234780000000020000
40                  10233730000000040000
40                  13407770000000040000
40                  14629770000000020000
40                  14017770000000020000
40                  12289720000000020000
40                  15413740000000030000
40                  14177730000000020000
40                  14471760000000020000
40                  12704790000000040000
40                  13628700000000020000
40                  14636780000000020000
40                  13654770000000040000
40                  11288750000000040000
40                  11368780000000020000
40                  10575790000000020000
40                  14284730000000020000
40                  10235710000000020000
40                  13201750000000160000
40                  15442790000000020000
40                  17431780000000100000
40                  10113780000000020000
40                  12680770000000035000
40                  16132720000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
