00795799TROSGNISTAN MISSION              IS TD01N150902              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  17218770000000020000
40                  14262790000000060000
40                  17475750000000020000
40                  18184750000000060000
40                  11649790000000020000
40                  14042760000000020000
40                  13693700000000040000
40                  17021740000000220000
40                  12851700000000020000
40                  18895750000000020000
40                  13547780000000060000
40                  15057750000000020000
40                  17555780000000020000
40                  14956700000000020000
40                  11215730000000005000
40                  11215730000000005000
40                  11215730000000005000
40                  10279780000000030000
40                  12914750000000020000
40                  11063760000000012500
40                  16272720000000105000
40                  12996760000000020000
40                  17834710000000020000
40                  17834710000000020000
40                  10027730000000010000
40                  12247730000000020000
40                  10699700000000020000
40                  13813750000000020000
40                  16174710000000020000
40                  12443750000000049000
40                  13107700000000020000
40                  10212780000000040000
40                  13353710000000020000
40                  17304720000000007500
40                  12922750000000052500
40                  15279770000000020000
40                  12939760000000080000
40                  11282710000000040000
40                  18880720000000020000
40                  10464730000000020000
40                  11960700000000020000
40                  10916770000000055000
40                  14577790000000040000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
