00795799TROSGNISTAN MISSION              IS TD01N141208              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10479760000000050000
40                  14361790000000020000
40                  17475750000000020000
40                  11940750000000040000
40                  18928760000000050000
40                  12835710000000055000
40                  19687750000000060000
40                  15288760000000070000
40                  17449780000000020000
40                  10130770000000020000
40                  19642790000000020000
40                  18462780000000020000
40                  14454770000000032500
40                  14262790000000060000
40                  14524730000000090000
40                  16941730000000020000
40                  15358710000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
