00795799TROSGNISTAN MISSION              IS TD01N140711                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140711                                                        
40                  11290710000000011500
40                  11306730000000002500
40                  10860730000000020000
40                  15657790000000040000
40                  17262720000000020000
40                  10803730000000020000
40                  11739700000000020000
40                  11993710000000020000
40                  19525710000000060000
50795799   90073781407110000009000000000214000                                  
90795799          1407110000009000000000214000                                  
