00795799TROSGNISTAN MISSION              IS TD01N150721      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10594760000000020000
40                  11094790000000040000
40                  13225770000000010000
40                  16379740000000030000
40                  16766750000000020000
40                  12690750000000020000
40                  12080730000000020000
40                  13245730000000020000
40                  11540790000000010000
40                  17134780000000010000
40                  12572780000000020000
40                  15657790000000020000
40                  12431790000000030000
40                  17239720000000020000
40                  10267720000000040000
40                  14171790000000020000
40                  15334700000000020000
40                  12384760000000020000
40                  10498730000000010000
40                  13904750000000020000
40                  10903720000000020000
40                  10240740000000010000
40                  10526790000000020000
40                  10526790000000020000
40                  12418760000000020000
40                  15271750000000010000
40                  12732750000000010000
40                  15205760000000030000
40                  13858710000000065000
40                  10524710000000020000
40                  10547740000000060000
40                  17590750000000020000
40                  12891720000000020000
40                  11936710000000020000
40                  10530730000000020000
40                  13525740000000020000
40                  10057760000000020000
40                  10057760000000020000
40                  10222760000000020000
40                  12499780000000040000
40                  10310790000000020000
40                  18723730000000020000
40                  11735740000000080000
40                  14303700000000020000
40                  18658720000000030000
40                  11376780000000050000
40                  15266720000000005000
40                  11720710000000020000
40                  11403750000000020000
40                  13730750000000020000
40                  11417790000000040000
40                  11150700000000050000
40                  10871700000000030000
40                  10359710000000080000
40                  14608720000000040000
40                  14090770000000100000
40                  11340710000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
