00795799TROSGNISTAN MISSION              IS TD01N150209           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10283720000000020000
40                  12327760000000200000
40                  13702790000000020000
40                  10200720000000020000
40                  10986720000000050000
40                  12839770000000230000
40                  14042760000000020000
40                  10200720000000020000
40                  10926750000000020000
40                  12706770000000040000
40                  14409730000000020000
40                  12144770000000020000
40                  13410720000000020000
40                  13367750000000020000
40                  17750710000000060000
40                  15527770000000020000
40                  11483780000000020000
40                  11042720000000020000
40                  14454770000000032500
40                  10915780000000020000
40                  12292770000000020000
40                  10781790000000070000
40                  13895760000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
