00795799TROSGNISTAN MISSION              IS TD01N140811                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14245710000000020000
40                  14578780000000020000
40                  11026720000000020000
40                  18256780000000040000
40                  13967790000000040000
40                  11176700000000030000
40                  17603700000000080000
40                  17600730000000060000
40                  11993710000000020000
40                  17242770000000020000
40                  17207700000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
