00795799TROSGNISTAN MISSION              IS TD01N140122                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140122                                                        
40                  10032760000000020000       1000805708568017327              
40                  10135720000000020000       1000805708568069535              
40                  10141740000000020000       1000000000034231344              
40                  10222760000000020000       1000000000063133282              
40                  10233730000000040000       1000031809734107358              
40                  10295780000000020000       1000000000034233213              
40                  10343700000000020000       1004460366068209594              
40                  10364740000000050000       1000000000064007060              
40                  10376700000000020000       1000000000064145346              
40                  10433710000000020000       1000000000064085027              
40                  10497740000000020000       1000000000063090545              
40                  10498730000000010000       1000000000064027776              
40                  10526790000000020000       1000000000064071253              
40                  10526790000000020000       1000000000064071254              
40                  10581710000000020000       1004460366068106286              
40                  10665700000000020000       1004460366068127562              
40                  10667780000000005000       1000000000064041552              
40                  10876750000000025000       1000000000063109996              
40                  11090730000000020000       1000000000063062812              
40                  11094790000000040000       1000000000064145804              
40                  11177790000000010000       1000000000063101991              
40                  11177790000000010000       1000000000063101992              
40                  11177790000000010000       1000000000063101993              
40                  11192700000000105000       1000033194234111678              
40                  11261760000000020000       1000776045734103602              
40                  11293780000000005000       1000000000063091618              
40                  11483780000000020000       1000000000063010649              
40                  11513720000000085000       1000000000034183011              
40                  11724770000000020000       1000000000064142484              
40                  11763790000000025000       1000805708568019703              
40                  11902710000000040000       1000000000064155726              
40                  11954780000000020000       1000000000034262098              
40                  12062750000000020000       1000805708568015476              
40                  12087760000000020000       1000000000063118685              
40                  12099720000000020000       1001066943068159234              
40                  12345740000000020000       1000000000064117847              
40                  12391770000000020000       1000000000034123568              
40                  12441770000000040000       1000000000064178513              
40                  12496710000000020000       1000000000064106795              
40                  12499780000000040000       1000000000064096536              
40                  12502730000000120000       1000000000064137202              
40                  12671780000000045000       1000000000064167850              
40                  12859720000000040000       1000000000064176278              
40                  13252730000000040000       1000000000063014528              
40                  13711780000000020000       1000000000063021665              
40                  13986760000000020000       1000000000034110986              
40                  14044740000000020000       1000000000063121889              
40                  14062710000000020000       1000000000064125674              
40                  14090770000000090000       1001075985068175959              
40                  14290750000000090000       1000000000063075444              
40                  14293720000000020000       1000805708568034533              
40                  14478790000000020000       1000000000063031441              
40                  14618700000000020000       1000805708568020238              
40                  14897720000000032500       1000000000034248738              
40                  15203780000000020000       1000000000063139816              
40                  15213760000000020000       1000000000064029792              
40                  15213760000000020000       1000000000064029793              
40                  15246770000000070000       1000805708568010868              
40                  15296760000000025000       1000000000063162611              
40                  16265710000000095000       1000000000034134435              
40                  16500760000000010000       1000000000063006622              
40                  17525750000000020000       1004460366068103267              
40                  17564770000000040000       1004460366068115502              
40                  17592730000000020000       1000805708568057991              
40                  17998730000000045000       1000000000063094154              
40                  18036750000000040000       1000805708568048366              
40                  18352710000000040000       1001066943068142102              
40                  18518720000000050000       1000000000064133954              
40                  18657730000000020000       1000000000064123686              
40                  18723730000000020000       1000000000064174455              
40                  18837760000000020000       1000805708568010753              
40                  19694760000000040000       1000000000034210791              
50795799   90073781401220000072000000002232500                                  
90795799          1401220000072000000002232500                                  
