00795799TROSGNISTAN MISSION              IS TD01N141114              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  12177770000000020000
40                  16947770000000040000
40                  14492710000000020000
40                  18462780000000020000
40                  12937780000000030000
40                  11739700000000020000
40                  12102770000000015000
40                  13464770000000020000
40                  12451740000000020000
40                  11444760000000020000
40                  11444760000000020000
40                  11444760000000020000
40                  11444760000000020000
40                  11444760000000020000
40                  11444760000000020000
40                  12165710000000020000
40                  10254770000000040000
40                  15632790000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
