00795799TROSGNISTAN MISSION              IS TD01N140905                       
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10885740000000040000
40                  10340730000000040000
40                  11290710000000011500
40                  11306730000000002500
40                  13164700000000035000
40                  10766780000000020000
40                  12461720000000040000
40                  17346720000000060000
40                  13480770000000010000
40                  12540770000000030000
40                  16200790000000020000
40                  16200790000000020000
40                  12565770000000020000
40                  13068770000000040000
40                  11926730000000010000
40                  12492750000000020000
40                  12254730000000040000
40                  10279780000000030000
40                  14969750000000040000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
