00795799TROSGNISTAN MISSION              IS TD01N130228                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130228                                                        
40                    163520000000020000       1001066943009062671              
40                  10009750000000020000       1004460366069981107              
40                  10010720000000020000       1001066943009403903              
40                  10019730000000020000       1000805708568783756              
40                  10020700000000005000       1000000000037500534              
40                  10021790000000020000       1004460366008089517              
40                  10028720000000020000       1001066943009480462              
40                  10033750000000047500       1000000000036859444              
40                  10045710000000040000       1000805708568985854              
40                  10050730000000020000       1000805708568392625              
40                  10051720000000020000       1000856181369597701              
40                  10061700000000020000       1000805708569296362              
40                  10062790000000020000       1000805708568395611              
40                  10065760000000040000       1004452863609731696              
40                  10066750000000020000       1000000000064341877              
40                  10106770000000020000       1000805708568941970              
40                  10113780000000020000       1004460366008051332              
40                  10125740000000020000       1000805708568937503              
40                  10153790000000020000       1004275012569934394              
40                  10156760000000020000       1000805708508701467              
40                  10157750000000020000       1000000000064175197              
40                  10171770000000017500       1000000000061084444              
40                  10177710000000020000       1000805708569163229              
40                  10178700000000020000       1001066943008985758              
40                  10183730000000020000       1004460366008255764              
40                  10189770000000020000       1000805708568721205              
40                  10197770000000020000       1000805708509843568              
40                  10217730000000020000       1004452863609600826              
40                  10224740000000020000       1004460366008516943              
40                  10229790000000020000       1001066943008808009              
40                  10236700000000020000       1001101971809959668              
40                  10242720000000020000       1000805708569317048              
40                  10245790000000020000       1000000000063071044              
40                  10251700000000040000       1000805708568398951              
40                  10252790000000038000       1004460366008471296              
40                  10255760000000020000       1000805708568375110              
40                  10259720000000020000       1000000000063073151              
40                  10259720000000020000       1000000000063073152              
40                  10273740000000020000       1000805708568562772              
40                  10277700000000050000       1004460366008213619              
40                  10290730000000090000       1000805708568547638              
40                  10295780000000020000       1000000000032238262              
40                  10298750000000020000       1000000000062003010              
40                  10302790000000010000       1000856181369597675              
40                  10320770000000020000       1001066943008772668              
40                  10323740000000022500       1000000000064190062              
40                  10327700000000030000       1004452863609674752              
40                  10328790000000020000       1004460366008062248              
40                  10336790000000020000       1000805708508748325              
40                  10344790000000020000       1000000000064334924              
40                  10359710000000080000       1004452863609686997              
40                  10369790000000020000       1004460366008110799              
40                  10372740000000020000       1004460366008430771              
40                  10373730000000020000       1004452863609667255              
40                  10380740000000020000       1004460366008540018              
40                  10383710000000020000       1000856181369597708              
40                  10385790000000020000       1000000000063068811              
40                  10388760000000025000       1000000000064344554              
40                  10393790000000040000       1000000000064262793              
40                  10402780000000020000       1001066943009223203              
40                  10405750000000020000       1004452863609603225              
40                  10423730000000130000       1004452863609595540              
40                  10425710000000020000       1000856181369597689              
40                  10433710000000020000       1000000000064394974              
40                  10448740000000020000       1000000000064332721              
40                  10456730000000055000       1000000000033128439              
40                  10464730000000020000       1000805708568809058              
40                  10467700000000040000       1001075985009882254              
40                  10470750000000020000       1000805708568707614              
40                  10471740000000007500       1000805708568864891              
40                  10487760000000020000       1000000000064011920              
40                  10505740000000020000       1004460366008513089              
40                  10509700000000020000       1000805708568359731              
40                  10511760000000020000       1000805708568226314              
40                  10521740000000040000       1000805708569161624              
40                  10525700000000030000       1000000000064336452              
40                  10533700000000040000       1000856181369597716              
40                  10539740000000040000       1000805708568371901              
40                  10553750000000020000       1000805708568341824              
40                  10555730000000020000       1000000000032128477              
40                  10564720000000020000       1000805708568974255              
40                  10568780000000020000       1004452863609675921              
40                  10600780000000040000       1000000000064318079              
40                  10611750000000070000       1000805708568348991              
40                  10617790000000020000       1004460366008076598              
40                  10619770000000020000       1000000000064259699              
40                  10634780000000055000       1000000000064399828              
40                  10641790000000050000       1000805708568333081              
40                  10643770000000060000       1004460366008650327              
40                  10651760000000025000       1001075985009908960              
40                  10658790000000020000       1000000000061070284              
40                  10669760000000020000       1000000000061125166              
40                  10673700000000020000       1000000000062196071              
40                  10677760000000040000       1000000000064358429              
40                  10681700000000020000       1000000000064290439              
40                  10692770000000020000       1000000000062078769              
40                  10701760000000020000       1000000000064264284              
40                  10705720000000020000       1000805708568725897              
40                  10706710000000020000       1001066943008847054              
40                  10707700000000020000       1004460366008566078              
40                  10713720000000020000       1004366434136816967              
40                  10716790000000030000       1000805708568374935              
40                  10719760000000020000       1004452863609658534              
40                  10720730000000020000       1004275012569927458              
40                  10722710000000060000       1001066943008777294              
40                  10726770000000005000       1000805708568704075              
40                  10731700000000040000       1000856181369597718              
40                  10737740000000020000       1001075985009919275              
40                  10738730000000020000       1001075985009874202              
40                  10743760000000010000       1000805708569102535              
40                  10756700000000020000       1000000000064110975              
40                  10769750000000020000       1000805708568934073              
40                  10775770000000020000       1004460366069993044              
40                  10780700000000020000       1004452863609590758              
40                  10789710000000017500       1000805708568210668              
40                  10797710000000020000       1000856181369597687              
40                  10799790000000020000       1000856181369597681              
40                  10837730000000020000       1000805708568597164              
40                  10855700000000020000       1000856181369597684              
40                  10867760000000010000       1000000000063014176              
40                  10890770000000020000       1000805708568037357              
40                  10892750000000010000       1001066943009097762              
40                  10896710000000020000       1000000000037701249              
40                  10896710000000020000       1000000000037701250              
40                  10913700000000020000       1000856181369597688              
40                  10916770000000050000       1000000000032123557              
40                  10918750000000020000       1000805708568520033              
40                  10920710000000020000       1000805708569095002              
40                  10929720000000020000       1000805708568828748              
40                  10931780000000020000       1000000000062014113              
40                  10931780000000020000       1000000000062014114              
40                  10957770000000020000       1000856181369597680              
40                  10965770000000050000       1004452863609603718              
40                  11001710000000020000       1000805708568169478              
40                  11003790000000020000       1000805708508747204              
40                  11007750000000040000       1000805708568658934              
40                  11010700000000020000       1000805708569022211              
40                  11019710000000020000       1000000000061021042              
40                  11036700000000010000       1000000000061130885              
