00795799TROSGNISTAN MISSION              IS TD01N141028                   
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10520750000000020000
40                  10321760000000020000
40                  12232700000000060000
40                  17975700000000060000
40                  11520730000000020000
40                  17053750000000020000
40                  11499700000000020000
40                  12982720000000020000
40                  11788700000000020000
40                  12265700000000020000
40                  10251700000000040000
40                  12847770000000020000
40                  11950720000000020000
40                  11044700000000020000
40                  11827730000000070000
40                  14170700000000020000
40                  11866750000000020000
40                  11314730000000060000
40                  13397790000000020000
40                  14319720000000020000
40                  10917760000000020000
40                  10464730000000020000
40                  14669780000000060000
40                  19564730000000200000
40                  11623790000000130000
40                  10418700000000020000
40                  10485780000000040000
40                  12759730000000020000
40                  13689760000000020000
40                  11166720000000120000
40                  11365710000000020000
40                  18877770000000020000
40                  13702790000000020000
40                  15560750000000020000
40                  15037700000000065000
40                  10662730000000020000
40                  11266710000000020000
40                  16748780000000020000
40                  12798760000000020000
40                  15456720000000020000
40                  12091700000000020000
40                  17126780000000020000
40                  12535740000000060000
40                  15469770000000025000
40                  16860700000000020000
40                  18145730000000020000
40                  11937700000000020000
40                  10378780000000040000
40                  13038740000000020000
40                  13401730000000040000
40                  10125740000000020000
40                  14632720000000090000
40                  10106770000000020000
40                  14406760000000020000
40                  18272780000000040000
40                  12413710000000020000
40                  14756720000000030000
40                  12319760000000020000
40                  14459720000000020000
40                  15121770000000030000
40                  12515780000000060000
40                  14621750000000010000
40                  10469780000000020000
40                  11909740000000020000
40                  18966790000000040000
40                  17358770000000020000
40                  13987750000000040000
40                  12433770000000010000
40                  12243770000000020000
40                  11614700000000040000
40                  14490730000000020000
40                  10133740000000020000
40                  14130790000000010000
40                  14192740000000020000
40                  14777770000000020000
40                  15303770000000020000
40                  17797760000000040000
40                  13098710000000010000
40                  18400730000000020000
40                  12930750000000020000
40                  17101770000000020000
40                  17606770000000020000
40                  11612720000000020000
40                  19656720000000020000
40                  13655760000000020000
40                  17531770000000005000
40                  10236700000000020000
40                  11543760000000040000
40                  11292790000000020000
40                  13620780000000020000
40                  16775740000000070000
40                  11504730000000020000
40                  15717770000000060000
40                  11865760000000010000
40                  13056710000000020000
40                  12476750000000020000
40                  13271700000000020000
40                  15051710000000040000
40                  10221770000000020000
40                  10243710000000020000
40                  13377730000000020000
40                  11510750000000020000
40                  10804720000000040000
40                  13037750000000010000
40                  16989760000000017500
40                  10799790000000020000
40                  10855700000000020000
40                  12452730000000020000
40                  11248740000000020000
40                  15486760000000020000
40                  10872790000000020000
40                  14165770000000020000
40                  13959790000000020000
