00795799TROSGNISTAN MISSION              IS TD01N141110              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10781790000000070000
40                  13025790000000320000
40                  12160760000000010000
40                  11094790000000040000
40                  10574700000000060000
40                  18256780000000020000
40                  17328740000000100000
40                  13408760000000015000
40                  19651770000000040000
40                  11110790000000050000
40                  15546740000000050000
40                  12496710000000020000
40                  15279770000000020000
40                  13628700000000020000
40                  15971780000000040000
40                  14524730000000090000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
