00795799TROSGNISTAN MISSION              IS TD01N141216              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  13223790000000030000
40                  16465790000000020000
40                  14042760000000020000
40                  10439750000000020000
40                  13946750000000020000
40                  11076710000000010000
40                  15316720000000025000
40                  10585770000000020000
40                  14146710000000040000
40                  13496790000000020000
40                  15431720000000040000
40                  17207700000000020000
40                  10299740000000020000
40                  12804780000000020000
40                  11774920000000010000         
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
