00795799TROSGNISTAN MISSION              IS TD01N141204              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  18880720000000020000
40                  10305760000000100000
40                  17126780000000020000
40                  14871720000000020000
40                  10953710000000020000
40                  13751790000000020000
40                  14413770000000065000
40                  14586780000000020000
40                  10699700000000020000
40                  11483780000000020000
40                  13373770000000030000
40                  16098740000000002500
40                  10619770000000020000
40                  10240740000000010000
40                  16724760000000010000
40                  18193740000000060000
40                  12294750000000020000
40                  11063760000000012500
40                  14494790000000030000
40                  11989770000000020000
40                  11989770000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
