00795799TROSGNISTAN MISSION              IS TD01N140521                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140521                                                        
40                  10133740000000020000       1000805708568151611              
40                  10297760000000120000       1000000000063024804              
40                  10353770000000040000       1000000000063023857              
40                  10418700000000020000       1000805708568020117              
40                  10528770000000020000       1000000000064027780              
40                  10667780000000005000       1000000000064053981              
40                  10794740000000060000       1000805708568034467              
40                  10857780000000020000       1000000000063127710              
40                  11094790000000040000       1000000000064096379              
40                  11101700000000020000       1000000000064103130              
40                  11238760000000020000       1000000000034258998              
40                  11298730000000030000       1000000000063051114              
40                  11340710000000020000       1000805708568015810              
40                  11376780000000050000       1000000000064089770              
40                  11417790000000022500       1004452863668162562              
40                  11425790000000050000       1001066943068135422              
40                  11493760000000020000       1000000000063133937              
40                  11720710000000020000       1000000000064107229              
40                  11733760000000020000       1000000000063015410              
40                  11795710000000020000       1000805708568019076              
40                  11845710000000010000       1000000000064049979              
40                  11893720000000010000       1000000000063091122              
40                  12059700000000020000       1000000000063044200              
40                  12418760000000020000       1000000000063088884              
40                  12499780000000040000       1000000000064015910              
40                  12502730000000120000       1000000000063079949              
40                  12560720000000020000       1000000000064047951              
40                  12671780000000045000       1000000000063078276              
40                  12807750000000033000       1000000000063079727              
40                  12859720000000040000       1000000000064060687              
40                  12880750000000060000       1000000000064025771              
40                  13222700000000020000       1000000000063149600              
40                  13252730000000040000       1000000000063028371              
40                  13464770000000020000       1000000000063121570              
40                  13525740000000020000       1000000000063138421              
40                  13577710000000040000       1000805708568150080              
40                  13946750000000020000       1000000000063134427              
40                  14290750000000090000       1000000000064002780              
40                  14391730000000020000       1000000000064043671              
40                  14477700000000010000       1000805708568034982              
40                  14622740000000020000       1004460366068110148              
40                  14807710000000020000       1000000000034255858              
40                  14897720000000032500       1000000000034119392              
40                  15205760000000030000       1000000000064053878              
40                  15331730000000030000       1004452863668166351              
40                  15332720000000020000       1004452863668166352              
40                  15343790000000020000       1000000000064083295              
40                  15716780000000020000       1000000000064044661              
40                  16072740000000020000       1004452863668164247              
40                  16247740000000020000       1000805708568154767              
40                  16500760000000010000       1000000000063002882              
40                  16941730000000020000       1004460366068110755              
40                  17328740000000050000       1004275012568089646              
40                  17792710000000020000       1000000000064068686              
40                  18023700000000020000       1001066943068118508              
40                  18024790000000020000       1000805708568029566              
40                  18064700000000040000       1000000000063089022              
40                  18658720000000030000       1000000000063048156              
40                  19642790000000020000       1000000000063110738              
50795799   90073781405210000059000000001798000                                  
90795799          1405210000059000000001798000                                  
