00795799TROSGNISTAN MISSION              IS TD01N140813                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15675770000000040000
40                  11276790000000040000
40                  12773750000000020000
40                  11303760000000010000
40                  12327760000000040000
40                  12327760000000040000
40                  12327760000000040000
40                  11480710000000020000
40                  13320710000000020000
40                  11472710000000040000
40                  11792740000000010000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
