00795799TROSGNISTAN MISSION              IS TD01N140715                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140715                                                        
40                  12177770000000020000
40                  17306700000000020000
40                  10781790000000070000
40                  18095730000000020000
40                  17577720000000020000
40                  15271750000000010000
40                  11587730000000020000
40                  12880750000000060000
40                  11298730000000030000
40                  11298730000000030000
50795799   90073781407150000010000000000300000                                  
90795799          1407150000010000000000300000                                  
