00795799TROSGNISTAN MISSION              IS TD01N150319           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11044700000000020000
40                  12293760000000020000
40                  14477700000000010000
40                  15017740000000020000
40                  10956780000000020000
40                  19745750000000080000
40                  12190700000000010000
40                  13784700000000040000
40                  17109790000000040000
40                  11934730000000030000
40                  12499780000000040000
40                  11813790000000020000
40                  18064700000000040000
40                  13525740000000020000
40                  11902710000000040000
40                  11936710000000020000
40                  13792700000000030000
40                  13328730000000020000
40                  11417790000000030000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
