00795799TROSGNISTAN MISSION              IS TD01N150226           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14189790000000040000
40                  11449710000000020000
40                  19581720000000010000
40                  17272700000000060000
40                  17053750000000020000
40                  12915740000000020000
40                  19664720000000020000
40                  10761730000000020000
40                  11126710000000040000
40                  12776720000000020000
40                  17427740000000020000
40                  18603780000000020000
40                  12293760000000020000
40                  12453720000000030000
40                  17689770000000020000
40                  12956740000000020000
40                  13704770000000020000
40                  11710730000000020000
40                  13954740000000020000
40                  13385730000000020000
40                  13617730000000020000
40                  18378710000000020000
40                  10656710000000020000
40                  11555710000000040000
40                  18491730000000020000
40                  11540790000000010000
40                  13032700000000067500
40                  13717720000000005000
40                  13943780000000025000
40                  18272780000000040000
40                  16830770000000020000
40                  14346790000000080000
40                  14986740000000020000
40                  11909740000000020000
40                  11923760000000020000
40                  11345760000000120000
40                  17391760000000020000
40                  13098710000000010000
40                  19676780000000080000
40                  17474760000000055000
40                  13020740000000040000
40                  11001710000000040000
40                  15661730000000020000
40                  17612790000000020000
40                  16813780000000020000
40                  16129770000000020000
40                  11380720000000040000
40                  11634760000000060000
40                  14599730000000040000
40                  10012700000000020000
40                  11612720000000020000
40                  13493720000000020000
40                  12096750000000020000
40                  10228700000000020000
40                  10044720000000020000
40                  16579720000000020000
40                  18706740000000020000
40                  13167770000000030000
40                  18253710000000020000
40                  13719700000000030000
40                  11292790000000020000
40                  17464780000000040000
40                  13056710000000020000
40                  17639780000000020000
40                  18112720000000090000
40                  13271700000000020000
40                  15051710000000040000
40                  10221770000000020000
40                  12829790000000020000
40                  13746770000000010000
40                  13115700000000010000
40                  12706770000000020000
40                  16552730000000020000
40                  15486760000000020000
40                  14165770000000020000
40                  14120710000000020000
40                  14068750000000020000
40                  10926750000000020000
40                  18795760000000020000
40                  16816750000000025000
40                  16181720000000030000
40                  14126750000000033000
40                  12522790000000020000
40                  14476710000000020000
40                  13428720000000040000
40                  10545760000000020000
40                  12606780000000020000
40                  16580790000000080000
40                  12775730000000020000
40                  12810700000000020000
40                  12474770000000040000
40                  18169740000000020000
40                  12594720000000020000
40                  12778700000000020000
40                  11777730000000020000
40                  13601710000000020000
40                  10739720000000090000
40                  10710750000000020000
40                  11148750000000020000
40                  11863780000000020000
40                  18408750000000020000
40                  10112790000000010000
40                  12018700000000020000
40                  13051760000000020000
40                  15137790000000020000
40                  18561780000000090000
40                  15260780000000020000
40                  10461760000000020000
40                  15133730000000020000
40                  14098790000000220000
40                  10755710000000100000
40                  14791790000000040000
40                  10270770000000020000
