00795799TROSGNISTAN MISSION              IS TD01N150310           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  17306700000000020000
40                  12136770000000040000
40                  19704740000000020000
40                  15361760000000005000
40                  16272720000000105000
40                  18270700000000045000
40                  12135780000000025000
40                  13025790000000080000
40                  10150720000000040000
40                  10254770000000020000
40                  13877780000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
