00795799TROSGNISTAN MISSION              IS TD01N150212           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14682710000000020000
40                  11940750000000040000
40                  10130770000000020000
40                  10829730000000020000
40                  15401780000000020000
40                  15401780000000020000
40                  14969750000000040000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
