00795799TROSGNISTAN MISSION              IS TD01N150720      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10795730000000020000
40                  10283720000000020000
40                  12062750000000020000
40                  12979770000000020000
40                  11358700000000010000
40                  18940700000000020000
40                  15313750000000020000
40                  14477700000000010000
40                  12131720000000020000
40                  10133740000000020000
40                  10177710000000020000
40                  10956780000000020000
40                  11940750000000040000
40                  13500730000000020000
40                  13377730000000020000
40                  10860730000000020000
40                  12501740000000020000
40                  14631730000000060000
40                  10481720000000070000
40                  16848770000000020000
40                  12773750000000020000
40                  14266750000000082500
40                  18095730000000020000
40                  13784700000000040000
40                  12214720000000060000
40                  13009790000000070000
40                  17449780000000020000
40                  12087760000000020000
40                  12662790000000020000
40                  13464770000000020000
40                  18304700000000020000
40                  12443750000000049000
40                  11813790000000020000
40                  11902710000000040000
40                  15017740000000020000
40                  17328740000000050000
40                  13008700000000030000
40                  11442780000000020000
40                  10233730000000040000
40                  10096790000000040000
40                  14017770000000020000
40                  17207700000000020000
40                  10778740000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
