00795799TROSGNISTAN MISSION              IS TD01N140812                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10004700000000360000
40                  12839770000000130000
40                  13845770000000020000
40                  14250730000000020000
40                  15014770000000050000
40                  10254770000000020000
40                  12012760000000020000
40                  12241790000000040000
40                  17725730000000020000
40                  12671780000000045000
40                  10433710000000020000
40                  18462780000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
