00795799TROSGNISTAN MISSION              IS TD01N150608      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11960700000000020000
40                  13419730000000020000
40                  14492710000000020000
40                  12768720000000035000
40                  10600780000000040000
40                  11483780000000020000
40                  17577720000000020000
40                  12767730000000030000
40                  11978700000000020000
40                  19740700000000020000
40                  16917730000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
