00795799TROSGNISTAN MISSION              IS TD01N150611      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  13510710000000360000
40                  11332710000000135000
40                  11763790000000025000
40                  16160770000000050000
40                  15682780000000020000
40                  15673790000000360000
40                  16465790000000060000
40                  15356730000000020000
40                  13115700000000020000
40                  12773750000000020000
40                  17966710000000010000
40                  12496710000000020000
40                  14003730000000060000
40                  17488700000000020000
40                  17488700000000020000
40                  17488700000000020000
40                  17488700000000020000
40                  17488700000000020000
40                  17488700000000020000
40                  16777720000000120000
40                  12483760000000017500
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
