00795799TROSGNISTAN MISSION              IS TD01N150206           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  13446700000000040000
40                  13751790000000020000
40                  11612720000000020000
40                  11388740000000020000
40                  13413790000000020000
40                  18377720000000050000
40                  12875720000000040000
40                  11926730000000010000
40                  12523780000000020000
40                  10400700000000020000
40                  10400700000000020000
40                  10400700000000020000
40                  11508790000000020000
40                  12492750000000020000
40                  13489780000000030000
40                  10547740000000060000
40                  11692750000000080000
40                  19536780000000025000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
