00795799TROSGNISTAN MISSION              IS TD01N150324           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15515710000000020000
40                  11340710000000020000
40                  10437770000000010000
40                  10553750000000020000
40                  13084770000000020000
40                  17898740000000110000
40                  12670790000000020000
40                  13112730000000020000
40                  13689760000000020000
40                  17795780000000020000
40                  18491730000000020000
40                  18698740000000020000
40                  18036750000000040000
40                  11094790000000040000
40                  16901710000000020000
40                  13377730000000020000
40                  17705770000000035000
40                  10713720000000020000
40                  12431790000000055000
40                  15057750000000020000
40                  12353730000000020000
40                  11403750000000020000
40                  10297760000000120000
40                  16124720000000070000
40                  13789750000000020000
40                  12560720000000020000
40                  13425750000000040000
40                  10667780000000005000
40                  17003760000000030000
40                  17003760000000030000
40                  13490750000000020000
40                  11944710000000020000
40                  14345700000000005000
40                  13897740000000015000
40                  14583710000000020000
40                  17989740000000020000
40                  17559740000000020000
40                  12012760000000020000
40                  10222760000000020000
40                  12294750000000020000
40                  10991750000000055000
40                  17590750000000020000
40                  12807750000000033000
40                  11186780000000010000
40                  13652790000000020000
40                  13993770000000030000
40                  12824740000000020000
40                  14044740000000020000
40                  10829730000000020000
40                  10426700000000020000
40                  17577720000000020000
40                  10732790000000020000
40                  19711750000000020000
40                  12434760000000020000
40                  10851740000000005000
40                  15433700000000020000
40                  14680730000000020000
40                  14403790000000020000
40                  14812740000000030000
40                  15290720000000045000
40                  12726730000000020000
40                  14878750000000020000
40                  12274790000000005000
40                  12274790000000005000
40                  16318780000000040000
40                  12102770000000015000
40                  11677740000000010000
40                  12384760000000020000
40                  10634780000000055000
40                  15478760000000020000
40                  12588700000000020000
40                  12122730000000010000
40                  12592740000000035000
40                  12592740000000035000
40                  12592740000000035000
40                  13258770000000005000
40                  16169780000000020000
40                  16169780000000020000
40                  16169780000000020000
40                  12913760000000020000
40                  13809710000000020000
40                  17689770000000020000
40                  11472710000000020000
40                  18404790000000020000
40                  11373710000000020000
40                  10674790000000065000
40                  16072740000000020000
40                  14674710000000060000
40                  14678770000000040000
40                  15332720000000020000
40                  15331730000000030000
40                  15678740000000040000
40                  12215710000000020000
40                  10075740000000020000
40                  18419720000000020000
40                  14629770000000020000
40                  15413740000000030000
40                  11000720000000020000
40                  11356720000000030000
40                  12084790000000020000
40                  10299740000000020000
40                  15586750000000020000
40                  51774920000001000000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
