00795799TROSGNISTAN MISSION              IS TD01N140724                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140724                                                        
40                  12312730000000020000
40                  13084770000000020000
40                  13234760000000032500
40                  19673710000000010000
40                  12759730000000020000
40                  10264750000000065000
40                  12308790000000020000
40                  10221770000000020000
40                  17134780000000010000
40                  12190700000000010000
40                  15138780000000045000
40                  13580760000000040000
40                  14750780000000020000
40                  18961740000000027500
40                  18546780000000020000
40                  13028760000000040000
40                  16780770000000020000
40                  16124720000000070000
40                  12369750000000010000
40                  10446760000000020000
40                  13464770000000020000
40                  11944710000000020000
40                  14878750000000020000
40                  11733760000000020000
40                  16837700000000010000
40                  18111730000000020000
40                  12726730000000020000
40                  11098750000000020000
40                  13631750000000020000
40                  11549700000000010000
40                  12713780000000020000
40                  12732750000000010000
40                  14908790000000080000
40                  10392700000000040000
40                  17989740000000020000
40                  10667780000000005000
40                  10912710000000040000
40                  10091740000000020000
40                  10091740000000020000
40                  13145740000000050000
40                  10997790000000060000
40                  17998730000000045000
40                  13222700000000020000
40                  11567770000000040000
40                  11727740000000120000
40                  11476770000000020000
40                  12346730000000020000
40                  12422700000000080000
40                  10911720000000020000
40                  13425750000000040000
40                  11946790000000015000
40                  15334700000000020000
40                  10462750000000002500
40                  10462750000000002500
40                  10462750000000002500
40                  12907740000000012500
40                  15478760000000020000
40                  14568700000000010000
40                  14203710000000020000
40                  13437710000000070000
40                  12954760000000020000
40                  17339710000000020000
40                  11397730000000010000
40                  17185760000000055000
40                  12824740000000020000
40                  13920750000000005000
40                  15203780000000020000
40                  14478790000000020000
40                  10194700000000052500
40                  14807710000000020000
40                  11809750000000020000
40                  11402760000000020000
40                  11423710000000020000
40                  18914720000000025000
40                  13851780000000020000
40                  14209750000000020000
40                  12239730000000030000
40                  19695750000000020000
40                  10703740000000020000
40                  10075740000000020000
40                  10039790000000020000
40                  11261760000000020000
40                  18419720000000020000
40                  11035710000000020000
40                  17971740000000060000
40                  17969780000000060000
50795799   90073781407240000086000000002322500                                 
90795799          1407240000086000000002322500                                  
