00795799TROSGNISTAN MISSION              IS TD01N130422                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130422                                                        
40                  10032760000000020000       1000805708568035959              
40                  10066750000000020000       1000000000064002096              
40                  10310790000000020000       1000000000063019203              
40                  10355750000000020000       1000805708568021428              
40                  10461760000000020000       1004460366068242254              
40                  10497740000000020000       1000000000064019900              
40                  10497740000000020000       1000000000064019901              
40                  10598720000000020000       1000805708568039102              
40                  10795730000000020000       1000805708568018650              
40                  10803730000000020000       1000000000064040890              
40                  10821710000000020000       1000000000036819399              
40                  10853720000000005000       1000000000063056923              
40                  10876750000000025000       1000000000064001079              
40                  11092710000000020000       1000805708568054834              
40                  11102790000000020000       1000000000033026365              
40                  11376780000000050000       1000000000063030376              
40                  11496730000000020000       1000000000064029634              
40                  11596720000000005000       1000000000036814755              
40                  11636740000000020000       1000000000063061260              
40                  11720710000000020000       1000000000063064743              
40                  11727740000000120000       1000000000064091003              
40                  11855780000000050000       1000805708568062744              
40                  12193770000000020000       1000000000063061036              
40                  12369750000000010000       1000000000063092071              
40                  12395730000000020000       1000000000033023450              
40                  12657760000000020000       1000805708568046282              
40                  12773750000000020000       1004460366068195090              
40                  12802700000000020000       1000000000064080366              
40                  12859720000000040000       1000000000063065505              
40                  12880750000000060000       1000000000064076633              
40                  13112730000000020000       1000805708568054937              
40                  13252730000000040000       1000000000064055787              
40                  13464770000000020000       1000000000064107255              
40                  13512790000000020000       1000805708568120849              
40                  13589770000000020000       1000000000064004911              
40                  13592720000000020000       1000805708568124337              
40                  14056790000000020000       1000805708568076485              
40                  14293720000000020000       1000805708568072248              
40                  14409730000000020000       1004460366068200684              
40                  14478790000000020000       1000000000064078610              
40                  14502790000000060000       1000000000064040571              
40                  14549740000000040000       1000805708568067554              
40                  14577790000000020000       1004460366068204436              
40                  14750780000000020000       1001066943068250487              
40                  15029700000000020000       1000000000064019564              
40                  15205760000000030000       1000000000063052785              
40                  15266720000000005000       1000000000063064744              
40                  15546740000000050000       1000000000063064574              
40                  15623700000000140000       1000000000063068840              
40                  15628750000000020000       1000000000064022529              
40                  15940760000000060000       1000805708568029988              
40                  16129770000000020000       1000805708568016903              
40                  16141710000000005000       1000000000063038132              
40                  16660720000000005000       1000000000064026514              
40                  16799760000000002500       1000000000036816646              
40                  17168770000000009000       1000000000064019760              
40                  17652700000000015000       1000000000064046859              
40                  17898740000000110000       1000805708568045207              
40                  18024790000000020000       1000805708568076061              
40                  18064700000000040000       1000000000064020504              
40                  18064700000000040000       1000000000064020505              
40                  18118760000000020000       1000805708568025073              
40                  18441740000000040000       1001075985068340831              
40                  18658720000000030000       1000000000064012110              
40                  18837760000000020000       1000805708568024522              
40                  19673710000000010000       1000805708568049980              
50795799   90073781304220000066000000001856500                                  
90795799          1304220000066000000001856500                                  
