00795799TROSGNISTAN MISSION              IS TD01N140902                        
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  16156730000000020000
40                  18572750000000020000
40                  13919780000000100000
40                  10097780000000020000
40                  10260790000000060000
40                  11382700000000020000
40                  12535740000000060000
40                  10801750000000020000
40                  12476750000000020000
40                  17705770000000035000
40                  13205710000000020000
40                  15358710000000022500
40                  17340780000000020000
40                  10778740000000020000
40                  11955770000000025000
40                  12594720000000020000
40                  13877780000000020000
40                  16786710000000020000
40                  18961740000000027500
40                  18695770000000040000
40                  10937720000000020000
40                  11938790000000040000
40                  10843750000000035000
40                  10402780000000020000
40                  10984740000000020000
40                  18108780000000435000
40                  10688730000000020000
40                  10688730000000020000
40                  10688730000000020000
40                  12567750000000060000
40                  14956700000000020000
40                  17989740000000020000
40                  12012760000000020000
40                  12768720000000035000
40                  11325700000000020000
40                  11724770000000020000
40                  10601770000000050000
40                  17304720000000002500
40                  14216760000000020000
40                  13444720000000020000
40                  11063760000000012500
40                  16644730000000020000
40                  14236720000000020000
40                  10121780000000020000
40                  10121780000000020000
40                  11601750000000020000
40                  16205740000000020000
40                  12345740000000020000
40                  10699700000000020000
40                  10915780000000020000
40                  13353710000000020000
40                  11609770000000020000
40                  18914720000000025000
40                  13448780000000020000
40                  12292770000000020000
40                  10874770000000020000
40                  14358740000000020000
40                  13965710000000020000
40                  13965710000000020000
40                  14353790000000040000
40                  18750790000000020000
40                  11150700000000050000
40                  14206780000000020000
40                  15338760000000020000
40                  17568730000000020000
40                  14796740000000020000
40                  16851710000000020000
40                  13758720000000020000
40                  11505720000000020000
40                  15045700000000020000
40                  10254770000000020000
40                  13380780000000020000
40                  10916770000000055000
40                  16829700000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
