00795799TROSGNISTAN MISSION              IS TD01N130702                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130702                                                        
40                  10224740000000020000       1004460366068334018              
40                  10327700000000030000       1004452863668508587              
40                  10567790000000107500       1000000000061000909              
40                  10669760000000020000       1000000000062257472              
40                  10673700000000020000       1000000000063006332              
40                  10786740000000150000       1000000000063145945              
40                  10916770000000050000       1000000000032102424              
40                  10926750000000020000       1000856181368221315              
40                  10941760000000027500       1000000000036824463              
40                  10963790000000020000       1000805708568068424              
40                  10984740000000020000       1001066943068458010              
40                  11062770000000020000       1000805708568159348              
40                  11293780000000005000       1000000000063015116              
40                  11303760000000010000       1000000000063149266              
40                  11365710000000020000       1000000000063025522              
40                  11412740000000037500       1000805708568070226              
40                  11431710000000020000       1000805708568048958              
40                  11505720000000020000       1004452863668532543              
40                  11507700000000020000       1000805708568053528              
40                  11533780000000025000       1000000000063072644              
40                  11739700000000020000       1000000000061034797              
40                  11744730000000020000       1000805708568142779              
40                  11868730000000020000       1000805708568374779              
40                  11970780000000060000       1000805708568071366              
40                  12067700000000060000       1004452863668525780              
40                  12133700000000020000       1000856181368221317              
40                  12149720000000050000       1000000000063098290              
40                  12171730000000020000       1000000000061036044              
40                  12188740000000020000       1004452863668476072              
40                  12222720000000020000       1000000000063098089              
40                  12234780000000020000       1004452863668533345              
40                  12257700000000020000       1000000000033121625              
40                  12292770000000020000       1000000000033120208              
40                  12410740000000040000       1000805708568111906              
40                  12532770000000030000       1004452863668535805              
40                  12901700000000020000       1000805708568052436              
40                  12925720000000035000       1000000000061162782              
40                  12936790000000020000       1000000000032121299              
40                  13004740000000060000       1000000000062264220              
40                  13005730000000070000       1000000000062264221              
40                  13013730000000020000       1004460366068542322              
40                  13060750000000120000       1000805708568035076              
40                  13071720000000020000       1004452863668523235              
40                  13094750000000020000       1000000000061052639              
40                  13120730000000040000       1000000000033144150              
40                  13541740000000020000       1001066943068454458              
40                  13584720000000020000       1000805708568049111              
40                  13585710000000005000       1000805708568170969              
40                  13615750000000025000       1000000000032101091              
40                  13630760000000120000       1000130861868552566              
40                  13719700000000030000       1004452863668526814              
40                  13754760000000020000       1000805708568089397              
40                  13856730000000010000       1000000000036816778              
40                  13883700000000070000       1000000000032121116              
40                  13984780000000030000       1000000000061001444              
40                  13984780000000030000       1000000000061001445              
40                  14031790000000080000       1004452863668474288              
40                  14032780000000060000       1004452863668474289              
40                  14142750000000030000       1000805708568044295              
40                  14153710000000020000       1000000000061032512              
40                  14289780000000020000       1000856181368221314              
40                  14356760000000040000       1001066943068403191              
40                  14377710000000017500       1000805708568120506              
40                  14608720000000040000       1000000000033003322              
40                  14732710000000050000       1001066943068433234              
40                  14760760000000090000       1000805708568128152              
40                  14798720000000020000       1004460366068334478              
40                  14888730000000020000       1004460366068290446              
40                  14956700000000020000       1000000000061039969              
40                  14978740000000120000       1000805708568090827              
40                  15023760000000020000       1000856181368221316              
40                  15093710000000020000       1000856181368221313              
40                  15126720000000020000       1004460366068319729              
40                  15338760000000020000       1004452863668511689              
40                  16156730000000020000       1000805708568006698              
40                  16227780000000020000       1001066943068426691              
40                  16363720000000020000       1000000000061011332              
40                  16439720000000040000       1000805708568167332              
40                  16724760000000010000       1000000000061055013              
40                  16735730000000030000       1000000000033024877              
40                  16829700000000020000       1000000000032106315              
40                  16926720000000010000       1001075985068461480              
40                  16941730000000040000       1004460366068578978              
40                  17132700000000020000       1000000000061041595              
40                  17218770000000020000       1000805708568006553              
40                  17304720000000002500       1000000000063006580              
40                  17346720000000060000       1004275012568472917              
40                  17741730000000010000       1000000000061259995              
40                  17926700000000020000       1001066943068407771              
40                  17989740000000020000       1000000000062265733              
40                  18189700000000060000       1000000000036825121              
40                  18253710000000020000       1004452863668526817              
40                  18400730000000020000       1000805708568114568              
40                  18662760000000020000       1000805708568170968              
40                  18750790000000020000       1004452863668495239              
40                  18825700000000010000       1004460366068283758              
40                  18965700000000005000       1000000000061034233              
40                  19642790000000020000       1000000000061109052              
40                  19642790000000020000       1000000000061109053              
40                  19740700000000020000       1000000000033041743              
50795799   90073781307020000100000000003192500                                  
90795799          1307020000100000000003192500                                  
