00795799TROSGNISTAN MISSION              IS TD01N150525       
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14056790000000100000
40                  14313780000000010000
40                  10074750000000020000
40                  10062790000000020000
40                  13255700000000020000
40                  14814720000000020000
40                  18054720000000010000
40                  15516700000000020000
40                  13348790000000020000
40                  12383770000000140000
40                  12062750000000020000
40                  16247740000000020000
40                  10437770000000010000
40                  11191710000000040000
40                  13314790000000020000
40                  12657760000000020000
40                  10075740000000020000
40                  17689770000000020000
40                  13112730000000020000
40                  13721760000000050000
40                  15037700000000065000
40                  11911700000000020000
40                  17795780000000020000
40                  10264750000000065000
40                  16608770000000040000
40                  10084730000000040000
40                  11512730000000020000
40                  11447730000000020000
40                  14916790000000020000
40                  18024790000000020000
40                  14971710000000020000
40                  15313750000000020000
40                  12928790000000020000
40                  10182740000000005000
40                  10953710000000020000
40                  10931780000000030000
40                  18201740000000020000
40                  11198740000000010000
40                  12501740000000020000
40                  13278730000000020000
40                  13239710000000060000
40                  15586750000000020000
40                  19638750000000020000
40                  19745750000000080000
40                  10519780000000015000
40                  14109760000000020000
40                  15153780000000040000
40                  13601710000000020000
40                  10739720000000040000
40                  11452750000000020000
40                  12100790000000020000
40                  10252790000000038000
40                  14266750000000082500
40                  18188710000000020000
40                  13302730000000022500
40                  14750780000000020000
40                  11886710000000020000
40                  10170780000000020000
40                  18893770000000020000
40                  10163770000000020000
40                  11690770000000020000
40                  11378760000000010000
40                  10589730000000010000
40                  13520790000000020000
40                  10007770000000020000
40                  13897740000000015000
40                  18162710000000040000
40                  11619750000000020000
40                  11677740000000010000
40                  13908710000000020000
40                  10446760000000020000
40                  12384760000000020000
40                  11420740000000020000
40                  12875720000000040000
40                  14153710000000020000
40                  10454750000000020000
40                  17448790000000020000
40                  11978700000000020000
40                  16318780000000040000
40                  12907740000000012500
40                  10222760000000020000
40                  12241790000000040000
40                  17201760000000020000
40                  13425750000000040000
40                  17109790000000040000
40                  13625730000000040000
40                  11934730000000030000
40                  17339710000000020000
40                  12418760000000020000
40                  17590750000000020000
40                  11636740000000020000
40                  15478760000000020000
40                  16124720000000070000
40                  14290750000000040000
40                  13145740000000050000
40                  14117760000000020000
40                  15205760000000030000
40                  15361760000000005000
40                  11893720000000010000
40                  11152780000000110000
40                  12954760000000020000
40                  12353730000000020000
40                  13905740000000170000
40                  14502790000000060000
40                  14878750000000020000
40                  11239750000000060000
40                  11476770000000020000
40                  11476770000000020000
40                  10426700000000020000
40                  12975710000000020000
40                  12713780000000020000
40                  16767740000000005000
40                  18914720000000025000
40                  12740750000000040000
40                  15274720000000025000
40                  14807710000000020000
40                  12186760000000020000
40                  13011750000000010000
40                  17213720000000110000
40                  11633770000000020000
40                  11834740000000010000
40                  13193750000000060000
40                  14685780000000020000
40                  14435710000000040000
40                  18136740000000040000
40                  12051780000000020000
40                  13103740000000040000
40                  14608720000000040000
40                  10571730000000030000
40                  18419720000000020000
40                  14209750000000020000
40                  10190740000000020000
40                  17612790000000020000
40                  12169770000000040000
40                  14410700000000020000
40                  14622740000000020000
40                  12594720000000020000
40                  13413790000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
