00795799TROSGNISTAN MISSION              IS TD01N141217              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10986720000000050000
40                  10164760000000020000
40                  11618760000000020000
40                  10834760000000040000
40                  14631730000000060000
40                  12773750000000020000
40                  12594720000000020000
40                  11886710000000020000
40                  14360700000000020000
40                  10250710000000020000
40                  13520790000000020000
40                  10007770000000020000
40                  10279780000000030000
40                  17577720000000020000
40                  17613780000000020000
40                  17613780000000020000
40                  15382710000000020000
40                  16460740000000025000
40                  14974780000000040000
40                  18377720000000040000
40                  18657730000000020000
40                  14103720000000020000
40                  15271750000000010000
40                  19740700000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
