00795799TROSGNISTAN MISSION              IS TD01N150610      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10305760000000240000
40                  13060750000000120000
40                  13398780000000120000
40                  12670790000000020000
40                  15675770000000040000
40                  12343760000000020000
40                  14210720000000020000
40                  11026720000000020000
40                  12720790000000020000
40                  18883790000000040000
40                  13709720000000020000
40                  14409730000000020000
40                  13396700000000060000
40                  12987770000000120000
40                  14277720000000020000
40                  13215790000000020000
40                  11539720000000030000
40                  17168770000000009000
40                  18657730000000020000
40                  10624700000000020000
40                  11954780000000020000
40                  10295780000000020000
40                  10537760000000020000
40                  10088790000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
