00795799TROSGNISTAN MISSION              IS TD01N140707                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140707                                                        
40                  13665740000000020000
40                  17173700000000020000
40                  10916770000000055000
40                  13845770000000020000
40                  12204740000000120000
40                  12477740000000040000
40                  10308730000000060000
40                  11539720000000010000
40                  12327760000000040000
40                  12327760000000040000
40                  12327760000000040000
40                  17279730000000020000
40                  12496710000000020000
40                  13789750000000020000
40                  13025790000000120000
40                  13552700000000020000
40                  11388740000000060000
40                  10256750000000020000
40                  11486750000000020000
50795799   90073781407070000019000000000885000                                  
90795799          1407070000019000000000885000                                 
