00795799TROSGNISTAN MISSION              IS TD01N150903              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10557710000000020000
40                  10885740000000040000
40                  10340730000000040000
40                  11115740000000020000
40                  13845770000000020000
40                  11940750000000040000
40                  13248700000000020000
40                  13068770000000040000
40                  16961780000000040000
40                  18961740000000027500
40                  13833710000000020000
40                  11938790000000040000
40                  18839740000000080000
40                  13446700000000040000
40                  12360740000000020000
40                  11505720000000020000
40                  11601750000000020000
40                  17742720000000010000
40                  11420740000000020000
40                  16737710000000030000
40                  18970730000000017000
40                  12843710000000070000
40                  12647790000000020000
40                  14592700000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
