00795799TROSGNISTAN MISSION              IS TD01N140828                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10520750000000020000
40                  12674750000000020000
40                  12617750000000020000
40                  17476740000000065000
40                  17975700000000060000
40                  11520730000000020000
40                  12714770000000020000
40                  17053750000000020000
40                  12915740000000020000
40                  10611750000000070000
40                  16608770000000040000
40                  11788700000000020000
40                  12265700000000020000
40                  10251700000000040000
40                  13293740000000020000
40                  17531770000000005000
40                  11950720000000020000
40                  17793700000000040000
40                  19733790000000060000
40                  11827730000000070000
40                  14170700000000020000
40                  11866750000000020000
40                  11126710000000040000
40                  11706790000000020000
40                  14319720000000020000
40                  15515710000000020000
40                  11214740000000020000
40                  10032760000000050000
40                  11000720000000020000
40                  11357710000000100000
40                  14618700000000020000
40                  13314790000000020000
40                  14141760000000040000
40                  19564730000000200000
40                  11623790000000130000
40                  10341720000000045000
40                  12009710000000090000
40                  12900710000000010000
40                  11166720000000120000
40                  11606700000000060000
40                  11365710000000020000
40                  15409700000000020000
40                  12821770000000020000
40                  13617730000000020000
40                  12667740000000020000
40                  12165710000000020000
40                  12091700000000020000
40                  17126780000000020000
40                  10769750000000020000
40                  13401730000000040000
40                  10125740000000020000
40                  10106770000000020000
40                  17961760000000020000
40                  14406760000000020000
40                  10704730000000020000
40                  12358780000000060000
40                  14098790000000220000
40                  12515780000000060000
40                  14621750000000010000
40                  14682710000000020000
40                  10729740000000040000
40                  18966790000000040000
40                  13987750000000040000
40                  17391760000000020000
40                  13994760000000040000
40                  12970760000000075000
40                  11391790000000050000
40                  17171720000000060000
40                  19676780000000080000
40                  13506770000000020000
40                  15303770000000020000
40                  18036750000000040000
40                  18400730000000020000
40                  13496790000000020000
40                  15431720000000040000
40                  11634760000000060000
40                  13751790000000020000
40                  14554760000000040000
40                  18847740000000020000
40                  10012700000000020000
40                  17101770000000020000
40                  17022730000000020000
40                  10424720000000060000
40                  13167770000000030000
40                  13430780000000060000
40                  13942790000000020000
40                  15717770000000060000
40                  11504730000000020000
40                  16439720000000040000
40                  11526770000000040000
40                  10026740000000020000
40                  14407750000000020000
40                  10135720000000020000
40                  10409710000000020000
40                  18200750000000040000
40                  13746770000000010000
40                  15299730000000020000
40                  11647710000000020000
40                  11248740000000020000
40                  12050790000000020000
40                  13570780000000020000
40                  10872790000000020000
40                  14165770000000020000
40                  13959790000000020000
40                  10220780000000020000
40                  13818700000000020000
40                  11475780000000020000
40                  11336770000000020000
40                  16816750000000025000
40                  16181720000000030000
40                  10975750000000040000
40                  10731700000000040000
40                  14715720000000060000
