00795799TROSGNISTAN MISSION              IS TD01N150707      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15675770000000040000
40                  15317710000000040000
40                  18401720000000020000
40                  14383730000000020000
40                  12477740000000040000
40                  14336710000000020000
40                  16873750000000025000
40                  12922750000000052500
40                  15032750000000020000
40                  15032750000000020000
40                  15032750000000020000
40                  17242770000000020000
40                  13695780000000120000
40                  10963790000000100000
40                  10674790000000065000
40                  13736790000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
