00795799TROSGNISTAN MISSION              IS TD01N150713      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  16247740000000020000
40                  13665740000000020000
40                  12383770000000140000
40                  10986720000000040000
40                  14845750000000060000
40                  15431720000000040000
40                  13496790000000020000
40                  13845770000000020000
40                  10574700000000060000
40                  13260730000000020000
40                  10014780000000060000
40                  18521770000000180000
40                  14409730000000020000
40                  14577790000000020000
40                  10130770000000020000
40                  12560720000000020000
40                  15316720000000025000
40                  14974780000000040000
40                  11739700000000020000
40                  11100710000000020000
40                  13068770000000040000
40                  12292770000000020000
40                  15401780000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
