00795799TROSGNISTAN MISSION              IS TD01N150626      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10226720000000040000
40                  11449710000000020000
40                  19581720000000010000
40                  13506770000000020000
40                  10391710000000020000
40                  11855780000000050000
40                  12714770000000020000
40                  12902790000000040000
40                  16579720000000020000
40                  10614720000000120000
40                  13395710000000020000
40                  15456720000000020000
40                  10553750000000020000
40                  10611750000000060000
40                  11898770000000040000
40                  11045790000000020000
40                  10539740000000040000
40                  12982720000000020000
40                  10251700000000040000
40                  12864750000000020000
40                  10761730000000020000
40                  14070710000000040000
40                  19733790000000020000
40                  11866750000000020000
40                  10470750000000020000
40                  11126710000000040000
40                  10594760000000020000
40                  13230700000000020000
40                  13164700000000035000
40                  11214740000000020000
40                  10619770000000020000
40                  14209750000000020000
40                  11586740000000020000
40                  17395720000000020000
40                  12293760000000020000
40                  14644780000000020000
40                  15353760000000060000
40                  10471740000000007500
40                  16833740000000060000
40                  11341700000000020000
40                  10636760000000030000
40                  16748780000000020000
40                  17063730000000070000
40                  18645780000000060000
40                  13032700000000067500
40                  16635740000000080000
40                  19750770000000060000
40                  11620720000000020000
40                  13378720000000050000
40                  14986740000000020000
40                  13006720000000042500
40                  11909740000000020000
40                  12253740000000120000
40                  18966790000000040000
40                  14007790000000060000
40                  17171720000000060000
40                  13020740000000040000
40                  17053750000000020000
40                  12080730000000020000
40                  12160760000000010000
40                  18698740000000020000
40                  14192740000000020000
40                  17612790000000020000
40                  10117740000000120000
40                  13612780000000020000
40                  15347750000000030000
40                  12186760000000020000
40                  13113720000000120000
40                  10424720000000020000
40                  17592730000000020000
40                  16439720000000040000
40                  17332780000000052500
40                  15514720000000020000
40                  17543730000000020000
40                  10074750000000020000
40                  14407750000000020000
40                  16901710000000020000
40                  10757790000000020000
40                  10243710000000020000
40                  11244780000000020000
40                  13667720000000040000
40                  11198740000000010000
40                  10799790000000020000
40                  14504770000000020000
40                  10085720000000020000
40                  18612770000000020000
40                  16552730000000020000
40                  16552730000000020000
40                  15486760000000020000
40                  19791780000000020000
40                  14165770000000020000
40                  12707760000000020000
40                  14120710000000020000
40                  10220780000000020000
40                  15036710000000020000
40                  11169790000000020000
40                  13278730000000020000
40                  14539760000000025000
40                  18876780000000025000
40                  16181720000000030000
40                  13967790000000040000
40                  13239710000000060000
40                  13400740000000120000
40                  12251760000000780000
40                  13480770000000010000
40                  17631760000000020000
40                  12606780000000020000
40                  13021730000000020000
40                  12063740000000020000
40                  12775730000000020000
40                  10113780000000020000
40                  12805770000000070000
40                  15957760000000060000
