00795799TROSGNISTAN MISSION              IS TD01N141113              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  12050790000000020000
40                  13115700000000030000
40                  10536770000000100000
40                  11303760000000010000
40                  16697790000000020000
40                  10330750000000020000
40                  10433710000000020000
40                  13946750000000020000
40                  11892730000000042500
40                  11035710000000030000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
