00795799TROSGNISTAN MISSION              IS TD01N150311           
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11960700000000020000
40                  13068770000000040000
40                  10442700000000040000
40                  12889760000000020000
40                  17118780000000020000
40                  10279780000000030000
40                  12292770000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
