00795799TROSGNISTAN MISSION              IS TD01N130104                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130104                                                        
40                  10119720000000015000       1000000000037521992              
40                  10129700000000040000       1001066943068256265              
40                  10129700000000040000       1001066943068256266              
40                  10129700000000040000       1001066943068256268              
40                  10140750000000020000       1000000000037539605              
40                  10256750000000020000       1000000000032100637              
40                  10340730000000040000       1000805708568016907              
40                  10456730000000055000       1000000000032134348              
40                  10667780000000005000       1000000000061024229              
40                  10699700000000020000       1000000000061043539              
40                  10743760000000010000       1000805708568084907              
40                  10780700000000020000       1004452863668314213              
40                  10834760000000020000       1000856181368130010              
40                  10885740000000040000       1000805708568016908              
40                  10926750000000020000       1000856181368130009              
40                  11063760000000012500       1000000000061059255              
40                  11089760000000040000       1000000000064060834              
40                  11143700000000020000       1000000000064110632              
40                  11282710000000040000       1000000000033029570              
40                  11303760000000010000       1000000000061051131              
40                  11513720000000085000       1000000000037502889              
40                  11636740000000020000       1000000000061005416              
40                  11711720000000260000       1000000000064058955              
40                  11713700000000040000       1000000000033029210              
40                  11744730000000020000       1000805708568105500              
40                  11938790000000040000       1001066943068277843              
40                  12257700000000020000       1000000000037510224              
40                  12327760000000040000       1000000000063009177              
40                  12327760000000040000       1000000000063009178              
40                  12327760000000040000       1000000000063009180              
40                  12327760000000040000       1000000000063009181              
40                  12327760000000040000       1000000000063009182              
40                  12327760000000040000       1000000000063009183              
40                  12431790000000045000       1001066943068253442              
40                  12843710000000020000       1000000000063019433              
40                  13193750000000040000       1001121996168307536              
40                  13320710000000020000       1000000000032117159              
40                  13480770000000010000       1004460366068171506              
40                  13531760000000020000       1000000000064077065              
40                  13903760000000020000       1001066943068293068              
40                  14320790000000065000       1004460366068330963              
40                  14397770000000105000       1000000000063007635              
40                  14413770000000065000       1000805708568091114              
40                  14494790000000030000       1001075985068302566              
40                  14541720000000060000       1000856181368130012              
40                  14835770000000010000       1000000000037509569              
40                  14966780000000020000       1000805708568060822              
40                  14998700000000020000       1000000000032106574              
40                  15023760000000020000       1000856181368130011              
40                  15317710000000020000       1000805708568095760              
40                  15324720000000020000       1000000000064097409              
40                  15324720000000020000       1000000000064097410              
40                  15356730000000020000       1000805708568099124              
40                  15652740000000040000       1000000000064104410              
40                  16580790000000080000       1000000000033030225              
40                  16660720000000005000       1000000000061059365              
40                  16847780000000040000       1000805708568083103              
40                  16948760000000015000       1000000000033024592              
40                  16961780000000030000       1004460366068195968              
40                  17044770000000050000       1000000000063024984              
40                  17044770000000050000       1000000000063024985              
40                  17044770000000050000       1000000000063024986              
40                  17044770000000050000       1000000000063024987              
40                  17044770000000050000       1000000000063024988              
40                  17044770000000050000       1000000000063024989              
40                  17118780000000020000       1000000000063016043              
40                  17118780000000020000       1000000000063016046              
40                  17304720000000002500       1000000000064116318              
40                  17516760000000005000       1000000000061064624              
40                  17741730000000010000       1000000000064326870              
40                  17790730000000010000       1000000000061037991              
40                  18064700000000040000       1000000000064091946              
40                  18064700000000040000       1000000000064091947              
40                  18112720000000090000       1004452863668317711              
40                  18351720000000042500       1000000000061025532              
40                  18399760000000020000       1000805708568057583              
40                  18461790000000020000       1004452863668320493              
40                  18624730000000060000       1000000000064075039              
40                  18756730000000020000       1000805708568237100              
40                  18880720000000020000       1000805708568083702              
40                  18970730000000017000       1000000000063019432              
50795799   90073781301040000081000000002849500                                  
90795799          1301040000081000000002849500                                  
