00795799TROSGNISTAN MISSION              IS TD01N150612      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  12957730000000020000
40                  10932770000000005000
40                  11373710000000020000
40                  11326790000000020000
40                  10832780000000120000
40                  10835750000000120000
40                  17431780000000100000
40                  17169760000000240000
40                  10643770000000060000
40                  14879740000000050000
40                  11674770000000045000
40                  15628750000000020000
40                  14074770000000020000
40                  12499780000000040000
40                  10204780000000060000
40                  14736770000000020000
40                  10150720000000120000
40                  11743740000000240000
40                  14279700000000020000
40                  10198760000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
