00795799TROSGNISTAN MISSION              IS TD01N150416         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  12979770000000020000
40                  11763790000000025000
40                  12785710000000040000
40                  14842780000000020000
40                  16465790000000020000
40                  16465790000000020100
40                  17480780000000020000
40                  10700770000000020000
40                  13982700000000020000
40                  17613780000000020000
40                  12325780000000020000
40                  14736770000000020000
40                  11586740000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
