00795799TROSGNISTAN MISSION              IS TD01N141009                   
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15317710000000040000
40                  14638760000000030000
40                  17242770000000020000
40                  13379710000000020000
40                  10940770000000090000
40                  15628750000000020000
40                  15236790000000040000
40                  12292770000000020000
40                  17431780000000100000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
