00795799TROSGNISTAN MISSION              IS TD01N140520                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140520                                                        
40                  10094710000000005000       1000000000063000514              
40                  10096790000000040000       1000000000034106904              
40                  10283720000000020000       1000805708568010069              
40                  10293700000000020000       1000000000064019203              
40                  10310790000000020000       1000000000063030805              
40                  10314750000000005000       1000000000064034303              
40                  10378780000000040000       1000805708568036749              
40                  10498730000000010000       1000000000064010446              
40                  10525700000000030000       1000000000063030638              
40                  10536770000000140000       1001066943068153593              
40                  10547740000000060000       1000000000063031087              
40                  10633790000000030000       1001066943068142506              
40                  10795730000000020000       1000805708568005726              
40                  10931780000000020000       1000000000064010100              
40                  10956780000000020000       1000805708568055966              
40                  11153770000000160000       1000000000063051076              
40                  11442780000000020000       1000023767768000531              
40                  11476770000000020000       1000000000063003593              
40                  11476770000000020000       1000000000063003594              
40                  11813790000000020000       1000000000063027224              
40                  11936710000000020000       1000000000063002805              
40                  12051780000000020000       1000509314168207688              
40                  12135780000000025000       1000000000034243263              
40                  12177770000000020000       1000805708568004794              
40                  12207710000000050000       1000000000064076658              
40                  12215710000000020000       1004452863668202702              
40                  12374780000000020000       1000805708568005526              
40                  12466770000000005000       1000000000064059817              
40                  12477740000000040000       1000856181368078593              
40                  12657760000000040000       1000805708568023145              
40                  12996760000000020000       1000000000063061333              
40                  13046740000000020000       1000805708568006316              
40                  13100770000000020000       1000000000034263630              
40                  13112730000000020000       1000805708568027622              
40                  13393730000000020000       1001066943068151593              
40                  13480770000000010000       1004460366068101418              
40                  13736790000000020000       1000000000034105285              
40                  13739760000000020000       1001066943068146243              
40                  13792700000000030000       1000000000063055193              
40                  14345700000000005000       1000000000064027753              
40                  14618700000000020000       1000805708568021076              
40                  14631730000000060000       1001076910768097824              
40                  15057750000000020000       1001066943068153774              
40                  15628750000000020000       1000000000063056265              
40                  17475750000000020000       1000805708568042907              
40                  18521770000000060000       1000856181368078594              
40                  18613760000000030000       1000000000064033882              
40                  18613760000000030000       1000000000064033883              
40                  18698740000000020000       1000805708568048828              
50795799   90073781405200000049000000001445000                                  
90795799          1405200000049000000001445000                                  
