00795799TROSGNISTAN MISSION              IS TD01N131101                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378131101                                                        
40                  10030780000000020000       1004452863668543275              
40                  10046700000000020000       1000000000063069924              
40                  10233730000000040000       1001124909168394274              
40                  10308730000000060000       1000856181368238958              
40                  10320770000000020000       1001066943068419778              
40                  10359710000000080000       1004452863668544066              
40                  10377790000000020000       1000805708568187693              
40                  10557710000000010000       1000805708568069227              
40                  10616700000000020000       1000805708568042998              
40                  10617790000000020000       1004460366068305067              
40                  10768760000000020000       1000000000063165490              
40                  10778740000000020000       1004460366068315344              
40                  10828740000000020000       1000856181368238954              
40                  10843750000000025000       1001066943068469177              
40                  10963790000000020000       1000805708568087755              
40                  11009730000000100000       1000000000061019585              
40                  11122750000000020000       1001066943068472483              
40                  11169790000000020000       1000856181368238955              
40                  11431710000000040000       1000805708568064243              
40                  11533780000000025000       1000000000063063167              
40                  11543760000000040000       1001066943068474214              
40                  11601750000000020000       1000000000063181517              
40                  11609770000000020000       1000033194232112021              
40                  11696710000000040000       1000805708568165109              
40                  11739700000000020000       1000000000063008905              
40                  11938790000000040000       1001066943068469040              
40                  11960700000000020000       1000805708568021064              
40                  12080730000000020000       1000805708568122594              
40                  12133700000000020000       1000856181368238956              
40                  12175790000000125000       1000805708568070862              
40                  12188740000000020000       1004460366068306406              
40                  12243770000000020000       1000805708568124071              
40                  12344750000000009000       1000000000063007668              
40                  12532770000000030000       1004452863668553493              
40                  12695700000000032500       1004460366068315346              
40                  12843710000000045000       1000000000064060387              
40                  12918710000000020000       1001121996168516093              
40                  13038740000000020000       1000805708568080856              
40                  13126770000000020000       1001066943068474586              
40                  13167770000000030000       1000805708568169304              
40                  13220720000000020000       1001066943068464892              
40                  13353710000000020000       1000000000064019606              
40                  13371790000000120000       1001066943068428103              
40                  13407770000000040000       1000000000032108785              
40                  13514770000000020000       1004460366068314666              
40                  13547780000000060000       1001066943068461608              
40                  13615750000000025000       1000000000036805974              
40                  13753770000000020000       1004452863668532961              
40                  13758720000000020000       1004452863668551328              
40                  13830740000000040000       1000805708568191380              
40                  13909700000000035000       1000856181368238957              
40                  13924710000000040000       1000805708568400342              
40                  13982700000000020000       1000000000064348674              
40                  14031790000000080000       1004452863668526129              
40                  14032780000000040000       1004452863668526130              
40                  14042760000000020000       1000805708568140929              
40                  14204700000000045000       1000805708568066792              
40                  14235730000000020000       1000805708568039421              
40                  14353790000000040000       1004460366068557066              
40                  14370780000000100000       1004460366068359086              
40                  14490730000000020000       1000805708568129177              
40                  14786760000000040000       1000805708568185318              
40                  14998700000000020000       1000000000032118824              
40                  15045700000000020000       1004452863668552201              
40                  15057750000000020000       1001066943068465718              
40                  15238770000000040000       1000805708568019528              
40                  15285790000000025000       1001066943068496289              
40                  15656700000000010000       1004452863668528638              
40                  15971780000000040000       1000805708568023354              
40                  16111770000000032500       1000000000064034536              
40                  16272720000000105000       1000000000063073220              
40                  16272720000000105000       1000000000063073221              
40                  16621700000000020000       1001075985068512303              
40                  16660720000000005000       1000000000062000764              
40                  16961780000000030000       1004460366068334584              
40                  17191780000000080000       1000805708568068586              
40                  17340780000000020000       1004460366068315345              
40                  17431780000000100000       1004460366068301250              
40                  17447700000000020000       1000805708568120030              
40                  17452720000000040000       1000805708568125973              
40                  18181780000000020000       1000805708568064854              
40                  18193740000000075000       1000000000063059555              
40                  18210730000000020000       1000805708568108853              
40                  18388790000000020000       1000805708568045867              
40                  18461790000000020000       1004452863668537594              
40                  18482740000000010000       1000000000064012266              
40                  18695770000000020000       1001066943068463942              
40                  18839740000000280000       1001066943068494812              
40                  18941790000000020000       1000805708568111767              
40                  18964710000000050000       1000805708568109725              
40                  18970730000000017000       1000000000064060385              
40                  19133750000000005000       1000000000036816212              
40                  19664720000000020000       1000805708568184116              
50795799   90073781311010000093000000003426000                                  
90795799          1311010000093000000003426000                                  
