00795799TROSGNISTAN MISSION              IS TD01N141127              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  17272700000000020000
40                  10885740000000040000
40                  10340730000000040000
40                  12714770000000020000
40                  11499700000000020000
40                  13895760000000020000
40                  11314730000000060000
40                  14319720000000020000
40                  13164700000000035000
40                  11214740000000020000
40                  17395720000000010000
40                  12956740000000020000
40                  14578780000000020000
40                  11606700000000060000
40                  13617730000000020000
40                  18834790000000020000
40                  19567700000000005000
40                  11540790000000010000
40                  13397790000000020000
40                  18607740000000020000
40                  10769750000000020000
40                  14406760000000020000
40                  12358780000000020000
40                  12515780000000060000
40                  14621750000000010000
40                  11410760000000020000
40                  17391760000000020000
40                  11368780000000020000
40                  13020740000000040000
40                  13506770000000020000
40                  17876700000000080000
40                  11986700000000030000
40                  10351790000000040000
40                  14364760000000020000
40                  12160760000000010000
40                  17612790000000020000
40                  13098710000000010000
40                  18296700000000040000
40                  13493720000000020000
40                  10236700000000020000
40                  11543760000000040000
40                  10044720000000020000
40                  10424720000000020000
40                  11292790000000020000
40                  13056710000000020000
40                  11526770000000040000
40                  18049700000000020000
40                  18730740000000020000
40                  18112720000000090000
40                  14407750000000020000
40                  10122770000000025000
40                  13762760000000020000
40                  11198740000000010000
40                  10085720000000020000
40                  12452730000000020000
40                  19791780000000020000
40                  17583740000000020000
40                  10220780000000020000
40                  16588710000000020000
40                  13184760000000020000
40                  14727780000000030000
40                  15299730000000040000
40                  11276790000000040000
40                  13967790000000040000
40                  17478720000000060000
40                  14715720000000060000
40                  12173710000000010000
40                  12810700000000020000
40                  10113780000000020000
40                  10185710000000020000
40                  19777760000000020000
40                  10713720000000020000
40                  13938750000000020000
40                  11875740000000155000
40                  13837770000000020000
40                  14711760000000060000
40                  11777730000000020000
40                  13099700000000020000
40                  18667710000000040000
40                  10235710000000020000
40                  13147720000000020000
40                  12834720000000020000
40                  14079720000000020000
40                  11969710000000020000
40                  10532710000000020000
40                  15138780000000045000
40                  10017750000000020000
40                  19741790000000020000
40                  17711790000000020000
40                  13321700000000020000
40                  15133730000000020000
40                  14098790000000220000
40                  17162730000000060000
40                  11945700000000040000
40                  16527750000000020000
40                  10115760000000020000
40                  10755710000000100000
40                  10270770000000020000
40                  14791790000000040000
40                  18418730000000020000
40                  13384740000000020000
40                  14751770000000020000
40                  14778760000000060000
40                  12462710000000020000
40                  10296770000000020000
40                  13699740000000020000
40                  13028760000000040000
40                  10078710000000020000
40                  14968760000000075000
40                  16215720000000020000
40                  10531720000000020000
40                  13529700000000020000
40                  16643740000000240000
