00795799TROSGNISTAN MISSION              IS TD01N141104              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  18880720000000020000
40                  16156730000000020000
40                  10794740000000060000
40                  14005710000000030000
40                  11966740000000010000
40                  12670790000000020000
40                  11646720000000010000
40                  11960700000000020000
40                  13085760000000020000
40                  15131750000000020000
40                  18363780000000020000
40                  12136770000000040000
40                  13068770000000040000
40                  12773750000000020000
40                  10778740000000020000
40                  17340780000000020000
40                  14798720000000020000
40                  18377720000000040000
40                  14485700000000020000
40                  13094750000000020000
40                  14224760000000020000
40                  13128750000000060000
40                  13749740000000022500
40                  18205700000000020000
40                  18205700000000020000
40                  13444720000000020000
40                  13448780000000020000
40                  12292770000000020000
40                  13100770000000020000
40                  13100770000000020000
40                  13100770000000020000
40                  11431710000000040000
40                  14494790000000030000
40                  14031790000000080000
40                  14032780000000060000
40                  10871700000000030000
40                  10968740000000020000
40                  11505720000000020000
40                  15045700000000020000
40                  11955770000000025000
40                  13880730000000020000
40                  14496770000000040000
40                  15482700000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
