00795799TROSGNISTAN MISSION              IS TD01N140717                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140717                                                        
40                  10265740000000120000
40                  16439720000000040000
40                  14383730000000020000
40                  13881720000000020000
40                  12671780000000045000
40                  10376700000000020000
40                  19642790000000020000
40                  11915760000000020000
40                  11915760000000020000
40                  10526790000000020000
40                  10526790000000020000
40                  10526790000000020000
40                  16318780000000040000
40                  14736770000000020000
40                  12290790000000020000
40                  14365750000000120000
40                  12825730000000120000
40                  13980720000000020000
50795799   90073781407170000018000000000725000                                  
90795799          1407170000018000000000725000                                  
