00795799TROSGNISTAN MISSION              IS TD01N131203                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378131203                                                        
40                  10007770000000020000       1001066943068339157              
40                  10103700000000020000       1000805708568089693              
40                  10259720000000020000       1000000000064041036              
40                  10336790000000020000       1000805708568070950              
40                  10340730000000040000       1000805708568008598              
40                  10359710000000080000       1004452863668413558              
40                  10396760000000020000       1000856181368170555              
40                  10453760000000020000       1000000000033001125              
40                  10601770000000050000       1000000000064007383              
40                  10843750000000035000       1001066943068313971              
40                  10885740000000040000       1000805708568008599              
40                  10984740000000020000       1001066943068344539              
40                  11063760000000012500       1000000000063041276              
40                  11150700000000050000       1004452863668401922              
40                  11412740000000037500       1000805708568057425              
40                  11470730000000020000       1004460366068249718              
40                  11505720000000020000       1004452863668427649              
40                  11533780000000025000       1000000000062002897              
40                  11609770000000020000       1000033194232106118              
40                  11610740000000020000       1000000000064082679              
40                  11645730000000005000       1001066943068342855              
40                  11870790000000025000       1000000000063022816              
40                  11941740000000015000       1000000000063051202              
40                  11957750000000010000       1001066943068284775              
40                  12017710000000050000       1004452863668391931              
40                  12124710000000020000       1004460366068222145              
40                  12521700000000020000       1000000000064038917              
40                  12596700000000020000       1004452863668399350              
40                  12768720000000035000       1000000000064009549              
40                  12930750000000020000       1000805708568098586              
40                  12990720000000020000       1000805708568079014              
40                  13017790000000040000       1000000000062008879              
40                  13148710000000042500       1000000000036816702              
40                  13320710000000020000       1000000000033011520              
40                  13520790000000020000       1001066943068339158              
40                  13683720000000040000       1000805708568067105              
40                  13833710000000020000       1001066943068312695              
40                  13856730000000010000       1000000000033013172              
40                  13899720000000010000       1004331114168440727              
40                  13944770000000010000       1000000000063395217              
40                  13994760000000040000       1000000000063043862              
40                  14031790000000080000       1004452863668384341              
40                  14032780000000040000       1004452863668384342              
40                  14356760000000040000       1001066943068299620              
40                  14505760000000020000       1000000000063060393              
40                  14505760000000020000       1000000000063060394              
40                  14592700000000020000       1004460366068214738              
40                  14614740000000040000       1000000000064025130              
40                  14644780000000020000       1000805708568035809              
40                  14653760000000050000       1000000000064024423              
40                  14749720000000020000       1001066943068312694              
40                  14915700000000020000       1000805708568140090              
40                  14949700000000010000       1000000000062027297              
40                  15001720000000030000       1004460366068277162              
40                  15324720000000020000       1000000000063010764              
40                  15628750000000020000       1000000000064093932              
40                  15656700000000010000       1004452863668388128              
40                  16156730000000020000       1000805708568005174              
40                  16174710000000020000       1000000000064075545              
40                  16823760000000020000       1000000000032110363              
40                  17218770000000020000       1000805708568005111              
40                  17222710000000020000       1000805708568013446              
40                  17242770000000020000       1000000000063050554              
40                  17304720000000002500       1000000000062020180              
40                  17306700000000080000       1001066943068315016              
40                  17449780000000020000       1004460366068221225              
40                  17452720000000035000       1000805708568085417              
40                  17629700000000010000       1000031969932107217              
40                  17797760000000020000       1000805708568089692              
40                  18303710000000020000       1000856181368170554              
40                  18461790000000020000       1004452863668402928              
40                  18462780000000020000       1000000000064078539              
40                  18624730000000060000       1000000000064088106              
40                  18750790000000020000       1004452863668400037              
40                  18875790000000040000       1004460366068228117              
50795799   90073781312030000075000000002010000                                  
90795799          1312030000075000000002010000                                  
