00795799TROSGNISTAN MISSION              IS TD01N150401         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  15072760000000040000
40                  15238770000000040000
40                  11788700000000020000
40                  14235730000000020000
40                  10537760000000020000
40                  11364720000000020000
40                  13225770000000010000
40                  10479760000000050000
40                  15086700000000030000
40                  12283780000000062500
40                  11937700000000020000
40                  18255790000000090000
40                  13565750000000020000
40                  15120780000000020000
40                  13357770000000005000
40                  13683720000000040000
40                  13085760000000020000
40                  15131750000000020000
40                  13754760000000020000
40                  12080730000000020000
40                  18455770000000020000
40                  11290710000000011500
40                  11306730000000002500
40                  19656720000000020000
40                  16892720000000020000
40                  15356730000000020000
40                  16147750000000020000
40                  12846780000000020000
40                  13693700000000040000
40                  10828740000000020000
40                  10396760000000020000
40                  16588710000000020000
40                  11169790000000020000
40                  15023760000000020000
40                  10989790000000060000
40                  14715720000000060000
40                  10308730000000060000
40                  11375790000000020000
40                  11035710000000020000
40                  13013730000000020000
40                  13514770000000020000
40                  18875790000000040000
40                  12131720000000020000
40                  11281720000000020000
40                  18033780000000040000
40                  10505740000000020000
40                  18770750000000020000
40                  12356700000000005000
40                  12057720000000020000
40                  10487760000000020000
40                  14595770000000040000
40                  10212780000000060000
40                  11601750000000020000
40                  15997780000000055000
40                  13017790000000040000
40                  13289700000000020000
40                  11716770000000020000
40                  11143700000000020000
40                  11926730000000010000
40                  11573790000000010000
40                  11325700000000020000
40                  14961730000000010000
40                  10677760000000040000
40                  13107700000000020000
40                  11101700000000020000
40                  18362790000000040000
40                  12247730000000020000
40                  10027730000000010000
40                  12235770000000040000
40                  13379710000000020000
40                  11941740000000020000
40                  16724760000000010000
40                  17725730000000020000
40                  12520710000000040000
40                  15026730000000020000
40                  16945790000000020000
40                  14998700000000020000
40                  14454770000000032500
40                  13552700000000020000
40                  10320770000000020000
40                  14360700000000020000
40                  17611700000000020000
40                  12183790000000020000
40                  14875780000000020000
40                  16709750000000040000
40                  14791790000000040000
40                  10270770000000020000
40                  13220720000000020000
40                  11241710000000020000
40                  16968710000000040000
40                  11064750000000040000
40                  12573770000000020000
40                  10130770000000020000
40                  12133700000000020000
40                  13670770000000040000
40                  13839750000000020000
40                  12918710000000020000
40                  17960770000000005000
40                  14358740000000020000
40                  13071720000000060000
40                  12613790000000050000
40                  12912770000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
