00795799TROSGNISTAN MISSION              IS TD01N130820                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130820                                                        
40                  10142730000000005000       1004460366068123141              
40                  10283720000000020000       1000805708568011117              
40                  10310790000000020000       1000000000063001941              
40                  10314750000000005000       1000000000064048530              
40                  10343700000000020000       1004460366068136031              
40                  10536770000000100000       1001066943068153667              
40                  10555730000000020000       1000000000037509587              
40                  10633790000000030000       1001066943068142997              
40                  10667780000000005000       1000000000063070690              
40                  10821710000000020000       1000000000036813622              
40                  10871700000000020000       1004452863668197043              
40                  10876750000000025000       1000000000064024812              
40                  10884750000000040000       1000000000064090545              
40                  10922790000000020000       1000000000037500545              
40                  10956780000000020000       1000805708568058792              
40                  11187770000000040000       1000000000063001369              
40                  11364720000000020000       1000805708568014967              
40                  11417790000000020000       1004452863668192475              
40                  11442780000000020000       1000023767768000721              
40                  11512730000000020000       1000805708568175772              
40                  11595730000000020000       1001066943068155196              
40                  11711720000000280000       1000000000064019824              
40                  12431790000000045000       1001066943068141688              
40                  12880750000000060000       1000000000064065701              
40                  13009790000000070000       1001066943068154338              
40                  13046740000000020000       1000805708568007191              
40                  13103740000000040000       1004912324332107274              
40                  13328730000000040000       1000000000033013441              
40                  13525740000000020000       1000000000064034850              
40                  13739760000000020000       1001066943068146634              
40                  13792700000000020000       1000000000064024576              
40                  13809710000000020000       1000000000033004588              
40                  14090770000000090000       1001075985068186885              
40                  14142750000000030000       1000805708568027969              
40                  14146710000000040000       1000000000064068713              
40                  14266750000000082500       1000000000064049333              
40                  14477700000000010000       1000805708568047008              
40                  14478790000000020000       1000000000063012494              
40                  14569790000000020000       1004460366068126885              
40                  14629770000000020000       1000000000033000957              
40                  14631730000000060000       1001076910768099558              
40                  15246770000000070000       1000805708568013063              
40                  15623700000000140000       1000000000064085724              
40                  16141710000000005000       1000000000064030358              
40                  16727730000000010000       1000000000033018481              
40                  16963760000000020000       1000000000033000019              
40                  16963760000000020000       1000000000033000020              
40                  16963760000000020000       1000000000033000021              
40                  17134780000000010000       1000856181368082584              
40                  17168770000000009000       1000000000064049187              
40                  17239720000000020000       1001066943068155768              
40                  18612770000000020000       1000856181368082585              
40                  18751780000000020000       1000000000064090208              
40                  19638750000000020000       1004460366068106626              
50795799   90073781308200000054000000001901500                                  
90795799          1308200000054000000001901500                                  
