00795799TROSGNISTAN MISSION              IS TD01N150904              
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  14276730000000020000
40                  12785710000000020000
40                  13414780000000020000
40                  17132700000000020000
40                  14048700000000010000
40                  16892720000000020000
40                  14745760000000020000
40                  13554780000000020000
40                  17912760000000020000
40                  15236790000000040000
40                  14653760000000050000
40                  12292770000000020000
40                  13365770000000020000
40                  12201770000000020000
40                  12217790000000017500
40                  17062740000000020000
40                  13013730000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
