00795799TROSGNISTAN MISSION              IS TD01N150615      
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  17243760000000120000
40                  12979770000000020000
40                  12582760000000030000
40                  12165710000000020000
40                  10128710000000120000
40                  12754780000000020000
40                  11410760000000020000
40                  14013710000000180000
40                  13845770000000020000
40                  16892720000000020000
40                  11585750000000120000
40                  13141780000000030000
40                  12829790000000020000
40                  10409710000000020000
40                  12477740000000040000
40                  10712730000000120000
40                  15586750000000020000
40                  16848770000000020000
40                  14136730000000010000
40                  10536770000000100000
40                  11425790000000300000
40                  10130770000000020000
40                  11076710000000010000
40                  10528770000000040000
40                  11636740000000020000
40                  10829730000000020000
40                  12345740000000020000
40                  15031760000000050000
40                  10422740000000120000
40                  11993710000000020000
40                  11493760000000020000
40                  10876750000000025000
40                  10293700000000020000
40                  15279770000000020000
40                  17213720000000110000
40                  10347760000000040000
40                  18419720000000020000
40                  14266750000000082500
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
