00795799TROSGNISTAN MISSION              IS TD01N130626                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378130626                                                        
40                  10010720000000020000       1001066943068763896              
40                  10026740000000020000       1000805708568842268              
40                  10030780000000020000       1004452863668882410              
40                  10033750000000047500       1000000000032222599              
40                  10039790000000020000       1004222156436811754              
40                  10059740000000010000       1000000000062095382              
40                  10079700000000040000       1000805708568144801              
40                  10081760000000090000       1000805708568139847              
40                  10112790000000010000       1004460366068613806              
40                  10121780000000040000       1000000000062237008              
40                  10129700000000040000       1001066943068680852              
40                  10214760000000010000       1004460366068967957              
40                  10228700000000020000       1000805708568237591              
40                  10235710000000020000       1004460366068598757              
40                  10242720000000020000       1000805708568826351              
40                  10272750000000020000       1000000000061190086              
40                  10286790000000020000       1000023767768000904              
40                  10335700000000020000       1001066943068722050              
40                  10349740000000040000       1000000000061176032              
40                  10351790000000040000       1000805708568175684              
40                  10369790000000020000       1004460366068519406              
40                  10379770000000020000       1000000000064042122              
40                  10424720000000020000       1000805708568247054              
40                  10487760000000020000       1000000000062132080              
40                  10531720000000020000       1001066943068735403              
40                  10648720000000020000       1000000000064101824              
40                  10648720000000020000       1000000000064101825              
40                  10648720000000020000       1000000000064101826              
40                  10648720000000020000       1000000000064101827              
40                  10648720000000020000       1000000000064101828              
40                  10665700000000020000       1004460366068634921              
40                  10673700000000020000       1000000000061194506              
40                  10704730000000020000       1000805708568116499              
40                  10727760000000180000       1001066943068676263              
40                  10757790000000020000       1000805708568337496              
40                  10769750000000020000       1000805708568109181              
40                  10780700000000020000       1004452863668866560              
40                  10794740000000040000       1000805708568015058              
40                  10853720000000005000       1000000000062065906              
40                  10911720000000020000       1000000000061119909              
40                  10918750000000020000       1000805708568185316              
40                  10943740000000050000       1000000000061181336              
40                  10973770000000020000       1000000000033033650              
40                  10975750000000040000       1000856181368417773              
40                  10987710000000020000       1001075985068844950              
40                  10991750000000055000       1000000000061140041              
40                  11098750000000020000       1000000000061247839              
40                  11167710000000020000       1001066943068683364              
40                  11191710000000040000       1000805708568057135              
40                  11256730000000025000       1000000000036874902              
40                  11276790000000040000       1004701157268910440              
40                  11298730000000030000       1000000000062198136              
40                  11378760000000010000       1001066943068738205              
40                  11400780000000002000       1001066943068706135              
40                  11404740000000020000       1001066943068717993              
40                  11447730000000020000       1000805708568110860              
40                  11496730000000020000       1000000000061004318              
40                  11500770000000020000       1004460366068504280              
40                  11509780000000020000       1000805708568167062              
40                  11588720000000020000       1000000000062057080              
40                  11624780000000075000       1000805708568069394              
40                  11625770000000020000       1001066943068710368              
40                  11677740000000010000       1000000000061060906              
40                  11684750000000020000       1001066943068661639              
40                  11704710000000040000       1000000000062026056              
40                  11724770000000020000       1000000000061160415              
40                  11735740000000040000       1000000000064030831              
40                  11870790000000025000       1000000000062191148              
40                  11875740000000130000       1004460366068534987              
40                  11892730000000042500       1000000000032230927              
40                  11910710000000020000       1004460366068531715              
40                  11921780000000020000       1004460366068630473              
40                  11954780000000020000       1000000000032210027              
40                  12062750000000020000       1000805708568049524              
40                  12087760000000020000       1000000000061120007              
40                  12122730000000010000       1000000000032150666              
40                  12184780000000030000       1004452863668873094              
40                  12215710000000020000       1004452863668892070              
40                  12232700000000040000       1000000000062138478              
40                  12239730000000020000       1000805708568103530              
40                  12254730000000040000       1000000000061090222              
40                  12275780000000025000       1000000000036883363              
40                  12290790000000020000       1000805708568096191              
40                  12309780000000040000       1004460366068541936              
40                  12336750000000020000       1000000000062139679              
40                  12435750000000020000       1000000000064049673              
40                  12452730000000020000       1000856181368417769              
40                  12453720000000015000       1000000000062129028              
40                  12474770000000040000       1004460366068543125              
40                  12522790000000020000       1004275012568484793              
40                  12548790000000020000       1001124909168791551              
40                  12592740000000035000       1000000000033025969              
40                  12592740000000035000       1000000000033025970              
40                  12592740000000035000       1000000000033025971              
40                  12636720000000030000       1000000000064041795              
40                  12683740000000060000       1000000000061136249              
