00795799TROSGNISTAN MISSION              IS TD01N150420         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  10795730000000020000
40                  10283720000000020000
40                  10133740000000020000
40                  12062750000000020000
40                  12856750000000020000
40                  10090750000000080000
40                  10485780000000040000
40                  13702790000000020000
40                  18181780000000020000
40                  18367740000000020000
40                  14549740000000040000
40                  11171750000000080000
40                  16817740000000080000
40                  14682710000000020000
40                  14477700000000010000
40                  15431720000000040000
40                  13496790000000020000
40                  10956780000000020000
40                  15514720000000020000
40                  11198740000000010000
40                  16816750000000025000
40                  14631730000000060000
40                  16848770000000020000
40                  17525750000000020000
40                  19638750000000020000
40                  10142730000000005000
40                  12190700000000010000
40                  14266750000000082500
40                  11784740000000020000
40                  10633790000000030000
40                  17239720000000020000
40                  14154700000000080000
40                  18178730000000020000
40                  16141710000000005000
40                  14146710000000040000
40                  11401770000000040000
40                  11636740000000020000
40                  12688790000000055000
40                  13792700000000030000
40                  11813790000000020000
40                  10219710000000020000
40                  11417790000000035000
40                  18461790000000020000
40                  11442780000000020000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
