00795799TROSGNISTAN MISSION              IS TD01N140328                         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140328                                                        
40                    123510000000649430       1000427740669902856              
40                  10010720000000020000       1001066943069699622              
40                  10017750000000020000       1004460366069293658              
40                  10026740000000020000       1000805708568622426              
40                  10047790000000020000       1000000000063145255              
40                  10051720000000020000       1004452863669879144              
40                  10059740000000010000       1000000000064109619              
40                  10061700000000020000       1000805708568664295              
40                  10071780000000020000       1004460366069056612              
40                  10093720000000020000       1000000000061015532              
40                  10097780000000020000       1000805708568139172              
40                  10115760000000020000       1001066943069476896              
40                  10115760000000020000       1001066943069476897              
40                  10122770000000025000       1000805708568659004              
40                  10125740000000020000       1000805708568354847              
40                  10141740000000020000       1000000000034163611              
40                  10164760000000020000       1000805708568208526              
40                  10177710000000020000       1000805708568510049              
40                  10185710000000020000       1004460366069014106              
40                  10212780000000080000       1000000000064131239              
40                  10251700000000040000       1000805708568127707              
40                  10252790000000038000       1004460366069230485              
40                  10270770000000020000       1001066943069492256              
40                  10321760000000020000       1000805708568039868              
40                  10323740000000022500       1000000000064201976              
40                  10336790000000020000       1000805708568253342              
40                  10344790000000020000       1000000000061122218              
40                  10396760000000020000       1000856181368754225              
40                  10402780000000020000       1001066943069608786              
40                  10448740000000020000       1000000000061117750              
40                  10457720000000020000       1004460366069077866              
40                  10464730000000020000       1000805708568268448              
40                  10511760000000020000       1001066943069437446              
40                  10521740000000040000       1000805708568508865              
40                  10532710000000020000       1004460366069239089              
40                  10539740000000040000       1000805708568119545              
40                  10553750000000020000       1000805708568111390              
40                  10555730000000020000       1000000000034285258              
40                  10575790000000200000       1000805708568614180              
40                  10616700000000020000       1000805708568372782              
40                  10617790000000020000       1004460366069022535              
40                  10622720000000020000       1000000000064360413              
40                  10624700000000020000       1000000000064034412              
40                  10627770000000030000       1001066943069437063              
40                  10651760000000025000       1001075985069764009              
40                  10653740000000020000       1001075985069755951              
40                  10656710000000020000       1000805708568317583              
40                  10659780000000020000       1000000000063291019              
40                  10670730000000012500       1000000000064359564              
40                  10689720000000020000       1004460366068994271              
40                  10701760000000020000       1000000000063287963              
40                  10707700000000030000       1004460366069273968              
40                  10719760000000020000       1004452863669833908              
40                  10720730000000020000       1004275012568960801              
40                  10729740000000040000       1000805708568398446              
40                  10734770000000020000       1000805708568108247              
40                  10736750000000020000       1000805708568398447              
40                  10746730000000010000       1000000000063292040              
40                  10766780000000020000       1000805708568377953              
40                  10770720000000029000       1001066943069660395              
40                  10784760000000025000       1000000000035232418              
40                  10797710000000020000       1000856181368754222              
40                  10798700000000020000       1000805708568470317              
40                  10837730000000020000       1000805708568308574              
40                  10862710000000020000       1001075985069764725              
40                  10888710000000030000       1001066943069508298              
40                  10918750000000020000       1000805708568170827              
40                  10943740000000050000       1000000000061023506              
40                  10977730000000030000       1000805708568035661              
40                  10987710000000020000       1001075985069755958              
40                  11000720000000020000       1000805708569349724              
40                  11003790000000020000       1000805708568397568              
40                  11023750000000050000       1000000000064079481              
40                  11036700000000010000       1000000000064302177              
40                  11044700000000020000       1000805708568198823              
40                  11098750000000020000       1000000000063038059              
40                  11100710000000020000       1000000000061059064              
40                  11101700000000020000       1000000000061053244              
40                  11126710000000040000       1000805708568241121              
40                  11179770000000005000       1004460366069973990              
40                  11230740000000020000       1009232293269919462              
40                  11232720000000020000       1001066943069437799              
40                  11254750000000020000       1000000000064129125              
40                  11291700000000020000       1000000000063283847              
40                  11312750000000040000       1000000000063073282              
40                  11345760000000060000       1000805708568421415              
40                  11395750000000020000       1001066943069708094              
40                  11400780000000020000       1001066943069549376              
40                  11449710000000020000       1000805708568018533              
40                  11475780000000020000       1000856181368754233              
40                  11510750000000020000       1000805708568681307              
40                  11520730000000020000       1000805708568373595              
40                  11526770000000040000       1000805708568603081              
40                  11530710000000020000       1000000000063064910              
40                  11540790000000010000       1000805708568337856              
40                  11565790000000120000       1000805708568497716              
40                  11619750000000020000       1000000000064114304              
40                  11623790000000130000       1000805708568289404              
40                  11673780000000080000       1000856181368754241              
40                  11674770000000045000       1000000000064378527              
40                  11684750000000020000       1001066943069421918              
40                  11694730000000030000       1001066943069439807              
40                  11704710000000040000       1000000000064161644              
40                  11745720000000050000       1000000000035204425              
40                  11776740000000020000       1000805708568239680              
40                  11795710000000020000       1000805708568288096              
40                  11796700000000025000       1000000000061062469              
40                  11826740000000020000       1001066943069561357              
40                  11827730000000070000       1000805708568369888              
40                  11831770000000020000       1000805708568411612              
40                  11855780000000050000       1000805708569926129              
40                  11866750000000020000       1000805708568231240              
40                  11875740000000155000       1004460366069074007              
40                  11894710000000040000       1000000000061004877              
40                  11898770000000040000       1000805708568114059              
40                  11910710000000020000       1004460366069066607              
40                  11915760000000020000       1000000000064229745              
40                  11915760000000020000       1000000000064229746              
40                  11915760000000020000       1000000000064229747              
40                  11915760000000020000       1000000000064229776              
40                  11920790000000020000       1000805708568057576              
40                  11988780000000020000       1000000000064053976              
40                  12017710000000050000       1004452863669816927              
40                  12037770000000020000       1000805708568096418              
40                  12050790000000020000       1000856181368754223              
40                  12063740000000020000       1004460366068996502              
40                  12143780000000020000       1000805708568042157              
40                  12234780000000020000       1004452863669866908              
40                  12243770000000020000       1000805708568451486              
40                  12244760000000020000       1004452863669843670              
40                  12245750000000020000       1004460366069318706              
40                  12286750000000040000       1000805708568084086              
40                  12294750000000020000       1000000000061105584              
40                  12319760000000005000       1000805708568376088              
40                  12323700000000020000       1004275012568957427              
40                  12345740000000020000       1000000000063326514              
40                  12361730000000190000       1004275012568951122              
40                  12362720000000170000       1004275012568951121              
40                  12383770000000140000       1000805708568242715              
40                  12386740000000060000       1000000000063086217              
40                  12415790000000040000       1000000000064072680              
40                  12434760000000020000       1000000000061059028              
40                  12451740000000020000       1000487623134202372              
40                  12458770000000020000       1000000000061088511              
40                  12461720000000020000       1000856181368754218              
40                  12462710000000020000       1001066943069530990              
40                  12512710000000090000       1000856181368754242              
40                  12513700000000200000       1001066943069535065              
40                  12517760000000020000       1004452863669845521              
40                  12522790000000020000       1004275012568941049              
40                  12592740000000035000       1000000000034160881              
40                  12592740000000035000       1000000000034160882              
40                  12592740000000035000       1000000000034160883              
40                  12617750000000020000       1000805708568073397              
40                  12625750000000020000       1000000000061134968              
40                  12642740000000080000       1006233061869909583              
40                  12680770000000035000       1004460366069991301              
40                  12715760000000040000       1001066943069513470              
40                  12718730000000020000       1004460366069006673              
40                  12748770000000020000       1000000000061066057              
40                  12768720000000035000       1000000000063132957              
40                  12770780000000020000       1000000000064057358              
40                  12798760000000020000       1000805708568324937              
40                  12805770000000070000       1004460366069990140              
40                  12821770000000020000       1000805708568311275              
40                  12842720000000005000       1000805708568283629              
40                  12847770000000040000       1000805708568172043              
40                  12900710000000010000       1000805708568297906              
40                  12902790000000020000       1000805708568094965              
40                  12915740000000020000       1000805708568103948              
40                  12930750000000020000       1000805708568474400              
40                  12990720000000020000       1000805708569365695              
40                  13006720000000042500       1000805708568382211              
40                  13017790000000040000       1000000000064374186              
40                  13019770000000055000       1001066943069425152              
40                  13021730000000020000       1004460366068996096              
40                  13062730000000020000       1000805708568214759              
40                  13128750000000060000       1000000000064014585              
40                  13138730000000030000       1000000000061030039              
40                  13164700000000035000       1000805708568264742              
40                  13169750000000020000       1004452863669870468              
40                  13190780000000020000       1000805708568577097              
40                  13240780000000020000       1000000000061126188              
40                  13242760000000020000       1000000000061055848              
40                  13325760000000020000       1001066943069584283              
40                  13378720000000050000       1000000000064304946              
40                  13383750000000020000       1001075985069769445              
40                  13430780000000060000       1000805708569401182              
40                  13448780000000020000       1000000000035214112              
40                  13458750000000020000       1000805708568249579              
40                  13478710000000020000       1004460366069329760              
40                  13514770000000020000       1004460366069064539              
40                  13515760000000020000       1004460366069025870              
40                  13529700000000020000       1001066943069637302              
40                  13553790000000020000       1000805708568331081              
40                  13558740000000020000       1000000000064137605              
40                  13587790000000025000       1004275012568946723              
40                  13617730000000020000       1000805708568311670              
40                  13619710000000020000       1000856181368754232              
40                  13655760000000020000       1000805708568524212              
40                  13689760000000020000       1000805708568298071              
40                  13705760000000030000       1000000000061052390              
40                  13721760000000050000       1000805708568297820              
40                  13729780000000020000       1004460366069329759              
40                  13775710000000010000       1000000000063281153              
40                  13777790000000020000       1000805708568022364              
40                  13794780000000020000       1000805708568474695              
40                  13805750000000020000       1000000000063061733              
40                  13818700000000020000       1000856181368754229              
40                  13837770000000020000       1004460366069115756              
40                  13905740000000180000       1000000000064186749              
40                  13916710000000020000       1000000000064016064              
40                  13934790000000020000       1000805708568006611              
40                  13967790000000040000       1000856181368754238              
40                  13982700000000020000       1000000000063003456              
40                  13985770000000020000       1000000000064014270              
40                  14016780000000035000       1001066943069592669              
40                  14034760000000020000       1004460366069049417              
40                  14038720000000040000       1001066943069676651              
40                  14068750000000020000       1000856181368754230              
40                  14088710000000020000       1000805708569928405              
40                  14120710000000020000       1000856181368754226              
40                  14128730000000020000       1004452863669871419              
40                  14153710000000020000       1000000000064171753              
40                  14179710000000030000       1001066943069571980              
40                  14216760000000020000       1000000000063196064              
40                  14220700000000040000       1000805708568393623              
40                  14279700000000020000       1004612161234122582              
40                  14280770000000065000       1004460366069249768              
40                  14291740000000060000       1001066943069476412              
40                  14313780000000010000       1000805708568051425              
40                  14319720000000020000       1000805708568262811              
40                  14338790000000020000       1004460366069066608              
40                  14370780000000100000       1004460366069226972              
40                  14382740000000050000       1000000000061142062              
40                  14460790000000020000       1000856181368754220              
40                  14461780000000020000       1004275012568959454              
40                  14530750000000040000       1001066943069532604              
40                  14532730000000045000       1000000000061012302              
40                  14537780000000050000       1000000000064360409              
40                  14541720000000060000       1000856181368754239              
40                  14564740000000050000       1000000000063328902              
40                  14568700000000010000       1000000000063232309              
40                  14586780000000020000       1000856181368754219              
40                  14589750000000020000       1004460366069031438              
40                  14598740000000020000       1000805708568039345              
40                  14614740000000040000       1000000000063316130              
40                  14633710000000020000       1000000000063289645              
40                  14682710000000020000       1000805708568395815              
40                  14685780000000020000       1004275012568957776              
40                  14696750000000120000       1004452863669846308              
40                  14711760000000060000       1004460366069117684              
40                  14727780000000030000       1000856181368754234              
40                  14732710000000050000       1001066943069659441              
40                  14762740000000042500       1000000000064153245              
40                  14769770000000020000       1000000000063066544              
40                  14791790000000040000       1001066943069492257              
40                  14796740000000020000       1004452863669851639              
40                  14798720000000020000       1004460366069253356              
40                  14861740000000060000       1000805708568210760              
40                  14905720000000020000       1001066943069571097              
40                  14907700000000020000       1001066943069571096              
40                  14923700000000020000       1004460366069228316              
40                  14958780000000040000       1004452863669830906              
40                  14968760000000075000       1001066943069600571              
40                  15014770000000050000       1004460366069028819              
40                  15017740000000020000       1000805708568438804              
40                  15036710000000020000       1000856181368754228              
40                  15037700000000050000       1000805708568309704              
40                  15078700000000010000       1000000000064079480              
40                  15133730000000020000       1001066943069418122              
40                  15137790000000070000       1004460366069302266              
40                  15191720000000020000       1000856181368754227              
40                  15192710000000070000       1004460366068980146              
40                  15259710000000100000       1001066943069611872              
40                  15265730000000025000       1000000000064226372              
40                  15328780000000009000       1004460366069109061              
40                  15334700000000020000       1000000000064067236              
40                  15334700000000020000       1000000000064067242              
40                  15397740000000020000       1000000000063276794              
40                  15407720000000020000       1000000000063010246              
40                  15433700000000020000       1000000000061080003              
40                  15469770000000005000       1000805708568337004              
40                  15553740000000020000       1001066943069657276              
40                  15632790000000020000       1004460366068994941              
40                  15687730000000020000       1004460366069189601              
40                  15854700000000020000       1000000000064344041              
40                  15939790000000020000       1000000000035102593              
40                  15957760000000060000       1004460366069025614              
40                  15971780000000040000       1000805708568619899              
40                  16095770000000002500       1001066943069594131              
40                  16137770000000050000       1000000000064060767              
40                  16164730000000020000       1001066943069599205              
40                  16167700000000020000       1004452863669810005              
40                  16173720000000040000       1000805708568267059              
40                  16181720000000030000       1000856181368754235              
40                  16233700000000020000       1000805708568334229              
40                  16465790000000020000       1000805708568359071              
40                  16602730000000020000       1000856181368754231              
40                  16608770000000040000       1000805708568119205              
40                  16660720000000005000       1000000000063173652              
40                  16702720000000020000       1004248573069913164              
40                  16737710000000030000       1000000000063124764              
40                  16772770000000020000       1000000000063171172              
40                  16780770000000020000       1001066943069745300              
40                  16784730000000020000       1004452863669873217              
40                  16805780000000020000       1000000000064203978              
40                  16806770000000030000       1001066943069614379              
40                  16879790000000022500       1001066943069504032              
40                  16954770000000009000       1000805708568546797              
40                  17015720000000020000       1000000000061086406              
40                  17063730000000070000       1000805708568326046              
40                  17101770000000020000       1000805708568507229              
40                  17222710000000020000       1000805708568135454              
40                  17223700000000020000       1000805708568586189              
40                  17225780000000020000       1000000000061083601              
40                  17272700000000020000       1000805708568059620              
40                  17475750000000020000       1000805708569930119              
40                  17478720000000060000       1000856181368754240              
40                  17480780000000020000       1000805708568578042              
40                  17488700000000020000       1004452863669848313              
40                  17525750000000020000       1004460366068981616              
40                  17546700000000020000       1000805708568370086              
40                  17566750000000120000       1000805708568345383              
40                  17583740000000020000       1000856181368754224              
40                  17600730000000060000       1001066943069614038              
40                  17603700000000080000       1001066943069614035              
40                  17632750000000020000       1001066943069476737              
40                  17750710000000060000       1000000000063309734              
40                  17790730000000010000       1000805708568347170              
40                  17792710000000020000       1000000000061119430              
40                  17793700000000040000       1000805708569354775              
40                  17957720000000020000       1004460366069255063              
40                  17961760000000020000       1000805708568360777              
40                  18023700000000020000       1004452863669847803              
40                  18062720000000010000       1000000000034100910              
40                  18129730000000040000       1000856181368754236              
40                  18145730000000020000       1000805708568344067              
40                  18170710000000035000       1000000000064276775              
40                  18230790000000020000       1004460366069018196              
40                  18252720000000050000       1000805708568239681              
40                  18304700000000020000       1000000000063220695              
40                  18349770000000020000       1000000000064228542              
40                  18358750000000020000       1004452863669877831              
40                  18362790000000040000       1000000000064230466              
40                  18400730000000020000       1000805708568482160              
40                  18401720000000020000       1000805708568560796              
40                  18404790000000040000       1000805708568396672              
40                  18439780000000020000       1004460366069988208              
40                  18441740000000040000       1001075985069774410              
40                  18456760000000020000       1004460366069081401              
40                  18462780000000020000       1000000000063255511              
40                  18483730000000005000       1000805708569366307              
40                  18505770000000020000       1000000000064306776              
40                  18523750000000020000       1000502027634194164              
40                  18556750000000030000       1000000000064077045              
40                  18565740000000020000       1004452863669815443              
40                  18607740000000020000       1000805708568349916              
40                  18612770000000020000       1000856181368754221              
40                  18676700000000020000       1001066943069715803              
40                  18696760000000020000       1001075985069762902              
40                  18732720000000010000       1000805708568698372              
40                  18740720000000040000       1004452863669821279              
40                  18758710000000020000       1000000000064149541              
40                  18799720000000010000       1000000000061051913              
40                  18847740000000010000       1000805708568260283              
40                  18860760000000020000       1000000000063176866              
40                  18883790000000040000       1000805708568021287              
40                  18924700000000040000       1000856181368754237              
40                  19102720000000010000       1000000000063036972              
40                  19118740000000020000       1000805708568320932              
40                  19536780000000025000       1004460366069037273              
40                  19564730000000200000       1000805708568289403              
40                  19649720000000020000       1000000000063133276              
40                  19664720000000020000       1000805708568135453              
40                  19695750000000020000       1001075985069770619              
40                  19733790000000020000       1000805708568205505              
40                  19762730000000040000       1000000000064054238              
40                  90073780000000020000       1000805708568097426              
50795799   90073781403280000379000000012484430                                  
