00795799TROSGNISTAN MISSION              IS TD01N150423         
10795799TROSGNISTAN MISSION                                                     
20795799   9007378                                                              
30795799   9007378140801                                                        
40                  11592760000000020000
40                  14618700000000020000
40                  14070710000000040000
40                  10118730000000030000
40                  13446700000000040000
40                  10378780000000040000
40                  11373710000000020000
40                  11353750000000020000
40                  15299730000000020000
40                  11773770000000020000
40                  14109760000000020000
40                  10739720000000030000
40                  12668730000000020000
40                  13580760000000040000
40                  11945700000000040000
40                  10536770000000100000
40                  12499780000000040000
40                  10884750000000040000
40                  13985770000000020000
40                  18507750000000020000
40                  18507750000000020000
40                  18507750000000020000
40                  11186780000000010000
40                  15405740000000020000
40                  13464770000000020000
40                  10353770000000040000
40                  10931780000000020000
40                  10931780000000020000
40                  15359700000000015000
40                  13312710000000020000
40                  13386720000000040000
40                  14290750000000040000
40                  10851740000000005000
40                  17109790000000040000
40                  12975710000000020000
40                  11152780000000110000
40                  11090730000000020000
40                  15628750000000020000
40                  12207710000000050000
40                  14121700000000020000
40                  12682750000000020000
40                  18064700000000040000
40                  14303700000000020000
40                  18111730000000020000
40                  17003760000000030000
40                  12713780000000020000
40                  11733760000000020000
40                  14203710000000020000
40                  12384760000000020000
40                  10911720000000020000
40                  10364740000000050000
40                  10912710000000040000
40                  12369750000000010000
40                  10222760000000020000
40                  12824740000000020000
40                  12859720000000040000
40                  17201760000000020000
40                  11513720000000085000
40                  12580780000000020000
40                  13577710000000040000
40                  12842720000000005000
40                  13314790000000020000
40                  14084750000000020000
40                  13008700000000030000
40                  19768770000000020000
40                  12201770000000020000
40                  16790750000000030000
40                  10968740000000020000
40                  10519780000000005000
40                  15413740000000030000
40                  14090770000000100000
50795799   90073781408010000231000000008157500                                  
90795799          1408010000231000000008157500                                  
